ID_LAT_LON_YEAR_WEEK,emission,pred_1_10,emission_1_10,Cycles,emission_1_10_lag_1,emission_1_10_lag_2
ID_-0.510_29.290_2021_31,4.7547274,3.982894539620126,0.7718328603798743,0.13952737881978117,0.171609698535649,0.25401476706907644
ID_-0.510_29.290_2021_32,4.622899,4.022694097587157,0.6002049024128437,0.34077079802866045,0.7718328603798743,0.171609698535649
ID_-0.510_29.290_2021_33,4.6112924,4.11192202569326,0.49937037430674014,0.45356058648148756,0.6002049024128437,0.7718328603798743
ID_-0.510_29.290_2021_34,4.574137,4.620457285811131,-0.0463202858111309,0.364968250629113,0.49937037430674014,0.6002049024128437
ID_-0.510_29.290_2021_35,4.614078,4.08858903455026,0.5254889654497399,0.13009484202168847,-0.0463202858111309,0.49937037430674014
ID_-0.510_29.290_2021_36,4.782577,5.108881950066484,-0.3263049500664845,0.18381447250489472,0.5254889654497399,-0.0463202858111309
ID_-0.510_29.290_2021_37,4.8733826,5.311507503759235,-0.43812490375923474,0.03258202653951657,-0.3263049500664845,0.5254889654497399
ID_-0.510_29.290_2021_38,4.7891746,5.367615840103538,-0.5784412401035377,-0.26104581131798954,-0.43812490375923474,-0.3263049500664845
ID_-0.510_29.290_2021_39,4.6036496,5.212681794461272,-0.609032194461272,-0.3468107109292412,-0.5784412401035377,-0.43812490375923474
ID_-0.510_29.290_2021_40,4.506435,5.389253546239664,-0.8828185462396645,-0.39975433867654003,-0.609032194461272,-0.5784412401035377
ID_-0.510_29.290_2021_41,4.5362616,5.364246508504099,-0.8279849085040993,-0.5116884332580978,-0.8828185462396645,-0.609032194461272
ID_-0.510_29.290_2021_42,4.565994,5.1861126854707225,-0.6201186854707226,-0.5719508645161729,-0.8279849085040993,-0.8828185462396645
ID_-0.510_29.290_2021_43,4.629182,6.412580989098347,-1.7833989890983473,-0.47763100070082276,-0.6201186854707226,-0.8279849085040993
ID_-0.510_29.290_2021_44,4.6002717,5.156213870395545,-0.5559421703955447,-0.853431724543437,-1.7833989890983473,-0.6201186854707226
ID_-0.510_29.290_2021_45,4.6520076,5.156243645074367,-0.504236045074367,-0.7357206472280793,-0.5559421703955447,-1.7833989890983473
ID_-0.510_29.290_2021_46,4.6414285,5.282350956077156,-0.6409224560771563,-0.35372264827917443,-0.504236045074367,-0.5559421703955447
ID_-0.510_29.290_2021_47,4.743777,5.3420572882461155,-0.5982802882461158,-0.3898211133573681,-0.6409224560771563,-0.504236045074367
ID_-0.510_29.290_2021_48,4.73688,5.1927731872072425,-0.45589318720724226,-0.41416905414394745,-0.5982802882461158,-0.6409224560771563
ID_-0.510_29.290_2021_49,4.687898,5.194059997704652,-0.5061619977046528,-0.348059563220015,-0.45589318720724226,-0.5982802882461158
ID_-0.510_29.290_2021_50,4.6074176,4.631526786872807,-0.024109186872807165,-0.32489410787113804,-0.5061619977046528,-0.45589318720724226
ID_-0.510_29.290_2021_51,4.470275,3.8691828146768747,0.6010921853231252,-0.15857072224744242,-0.024109186872807165,-0.5061619977046528
ID_-0.510_29.290_2021_52,4.26951,3.411433179008484,0.8580768209915162,0.21878941260965037,0.6010921853231252,-0.024109186872807165
ID_-0.528_29.472_2021_17,3.9166071,4.5579353510132705,-0.6413282510132707,-0.022234923045609586,-0.3796397871531054,0.42956446869408627
ID_-0.528_29.472_2021_18,4.2034917,4.583197757727337,-0.37970605772733723,-0.45462774850755494,-0.6413282510132707,-0.3796397871531054
ID_-0.528_29.472_2021_19,4.0410075,4.221870734344744,-0.18086323434474405,-0.42634797494939874,-0.37970605772733723,-0.6413282510132707
ID_-0.528_29.472_2021_20,4.1618795,4.573076118723425,-0.41119661872342483,-0.23108760233283654,-0.18086323434474405,-0.37970605772733723
ID_-0.528_29.472_2021_21,4.2472563,4.197843977724808,0.049412322275191656,-0.2678896212278518,-0.41119661872342483,-0.18086323434474405
ID_-0.528_29.472_2021_22,4.444772,4.352735836035884,0.09203616396411629,-0.13116648607691841,0.049412322275191656,-0.41119661872342483
ID_-0.528_29.472_2021_23,4.2752533,4.226154504492804,0.04909879550719598,0.06333022805193929,0.09203616396411629,0.049412322275191656
ID_-0.528_29.472_2021_24,4.2377763,4.112964600611416,0.12481169938858372,0.05856655144553269,0.04909879550719598,0.09203616396411629
ID_-0.528_29.472_2021_25,4.17716,4.365481157640119,-0.18832115764011892,0.07912511529869297,0.12481169938858372,0.04909879550719598
ID_-0.528_29.472_2021_26,4.1245365,4.13228465283822,-0.007748152838220612,-0.04433845444946528,-0.18832115764011892,0.12481169938858372
ID_-0.528_29.472_2021_27,4.003774,3.90106408135432,0.10270991864567991,-0.07482127144751681,-0.007748152838220612,-0.18832115764011892
ID_-0.528_29.472_2021_28,3.9517987,3.755304674027696,0.1964940259723038,0.04694414201770485,0.10270991864567991,-0.007748152838220612
ID_-0.528_29.472_2021_29,3.8421042,3.7133440906889263,0.12876010931107373,0.13415747755378166,0.1964940259723038,0.10270991864567991
ID_-0.528_29.472_2021_30,3.932843,4.1145662690817275,-0.18172326908172742,0.13665891860382276,0.12876010931107373,0.1964940259723038
ID_-0.528_29.472_2021_31,4.242746,3.863995144242361,0.37875085575763956,-0.039645188126121285,-0.18172326908172742,0.12876010931107373
ID_-0.528_29.472_2021_32,4.1555853,4.258859488775647,-0.10327418877564654,0.11532146295078255,0.37875085575763956,-0.18172326908172742
ID_-0.528_29.472_2021_33,4.145157,3.9209115480320316,0.22424545196796863,0.09277266412066149,-0.10327418877564654,0.37875085575763956
ID_-0.528_29.472_2021_34,4.1971345,4.202173278290401,-0.0050387782904008915,0.06990719916568724,0.22424545196796863,-0.10327418877564654
ID_-0.528_29.472_2021_35,4.2012496,4.08858903455026,0.11266056544973946,0.08216830077598004,-0.0050387782904008915,0.22424545196796863
ID_-0.528_29.472_2021_36,4.430612,4.942424680931099,-0.511812680931099,0.052797714525210454,0.11266056544973946,-0.0050387782904008915
ID_-0.528_29.472_2021_37,4.552311,5.133210041282566,-0.5808990412825654,-0.2059851812160822,-0.511812680931099,0.11266056544973946
ID_-0.528_29.472_2021_38,4.567295,4.775086623483873,-0.2077916234838737,-0.47516104767363354,-0.5808990412825654,-0.511812680931099
ID_-0.528_29.472_2021_39,4.4347153,5.195299285206899,-0.7605839852068996,-0.3200782066968436,-0.2077916234838737,-0.5808990412825654
ID_-0.528_29.472_2021_40,4.4491944,5.184501225993082,-0.7353068259930824,-0.44768522223379975,-0.7605839852068996,-0.2077916234838737
ID_-0.528_29.472_2021_41,4.4154677,5.200194217011409,-0.7847265170114088,-0.6439982661473382,-0.7353068259930824,-0.7605839852068996
ID_-0.528_29.472_2021_42,4.437061,5.3053269025526575,-0.8682659025526576,-0.6584546812007861,-0.7847265170114088,-0.7353068259930824
ID_-0.528_29.472_2021_43,4.542092,6.312128912073478,-1.7700369120734774,-0.7176623305769989,-0.8682659025526576,-0.7847265170114088
ID_-0.528_29.472_2021_44,4.601799,5.276490609587614,-0.6746916095876143,-1.1870125267789564,-1.7700369120734774,-0.8682659025526576
ID_-0.528_29.472_2021_45,4.6109285,4.6356440730677715,-0.0247155730677715,-0.9954660889642484,-0.6746916095876143,-1.7700369120734774
ID_-0.528_29.472_2021_46,4.6076536,5.303728345007076,-0.6960747450070759,-0.2665818831638668,-0.0247155730677715,-0.6746916095876143
ID_-0.528_29.472_2021_47,4.6329803,5.314291206071221,-0.6813109060712215,-0.3472844266509235,-0.6960747450070759,-0.0247155730677715
ID_-0.528_29.472_2021_48,4.770357,5.209022986890907,-0.4386659868909071,-0.5934408189245062,-0.6813109060712215,-0.6960747450070759
ID_-0.528_29.472_2021_49,4.71828,5.280490619918861,-0.5622106199188606,-0.4700609122640195,-0.4386659868909071,-0.6813109060712215
ID_-0.528_29.472_2021_50,4.683615,4.641730994199245,0.04188400580075502,-0.43848693281073026,-0.5622106199188606,-0.4386659868909071
ID_-0.528_29.472_2021_51,4.450044,3.3491437808195723,1.1009002191804278,-0.19180388087862238,0.04188400580075502,-0.5622106199188606
ID_-0.528_29.472_2021_52,4.318747,3.6925073313707144,0.6262396686292857,0.5503136262458683,1.1009002191804278,0.04188400580075502
ID_-0.547_29.653_2021_17,0.54224026,0.6909874978127583,-0.14874723781275823,-0.18234786043780596,-0.4688620664067593,-0.13260175762074533
ID_-0.547_29.653_2021_18,0.5819081,0.7450545876815525,-0.1631464876815525,-0.14764612293269555,-0.14874723781275823,-0.4688620664067593
ID_-0.547_29.653_2021_19,0.57598,0.8454885058837793,-0.2695085058837793,-0.0850383570775865,-0.1631464876815525,-0.14874723781275823
ID_-0.547_29.653_2021_20,0.59172064,0.8822701372632793,-0.2905494972632793,-0.12310486129384236,-0.2695085058837793,-0.1631464876815525
ID_-0.547_29.653_2021_21,0.59454054,0.7253083965535737,-0.1307678565535737,-0.1524142231604577,-0.2905494972632793,-0.2695085058837793
ID_-0.547_29.653_2021_22,0.64044905,0.7087577984756852,-0.06830874847568524,-0.1042071453428394,-0.1307678565535737,-0.2905494972632793
ID_-0.547_29.653_2021_23,0.6485794,0.8077179310513811,-0.1591385310513811,-0.050014844247262526,-0.06830874847568524,-0.1307678565535737
ID_-0.547_29.653_2021_24,0.65812427,0.654213089687778,0.003911180312221929,-0.06679410651915131,-0.1591385310513811,-0.06830874847568524
ID_-0.547_29.653_2021_25,0.64693964,0.8579498361091761,-0.21101019610917604,-0.0321938070061739,0.003911180312221929,-0.1591385310513811
ID_-0.547_29.653_2021_26,0.63974786,0.5748977442036899,0.06485011579631006,-0.06868644464995348,-0.21101019610917604,0.003911180312221929
ID_-0.547_29.653_2021_27,0.63790256,0.16365832471986635,0.47424423528013365,-0.023033394459441244,0.06485011579631006,-0.21101019610917604
ID_-0.547_29.653_2021_28,0.61583227,0.32531153788826994,0.29052073211173,0.16986610118172044,0.47424423528013365,0.06485011579631006
ID_-0.547_29.653_2021_29,0.6270231,0.20581276915798097,0.4212103308420191,0.19548043844687368,0.29052073211173,0.47424423528013365
ID_-0.547_29.653_2021_30,0.61050636,0.5135247682475951,0.09698159175240495,0.1998764022272975,0.4212103308420191,0.29052073211173
ID_-0.547_29.653_2021_31,0.6950198,0.523856233299165,0.171163566700835,0.12056812428046237,0.09698159175240495,0.4212103308420191
ID_-0.547_29.653_2021_32,0.672869,0.4896867801099915,0.18318221989000855,0.07678796783920358,0.171163566700835,0.09698159175240495
ID_-0.547_29.653_2021_33,0.67126006,0.47840599670191936,0.1928540632980807,0.09635469094097042,0.18318221989000855,0.171163566700835
ID_-0.547_29.653_2021_34,0.657959,0.7279966179951045,-0.07003761799510455,0.10206939779255662,0.1928540632980807,0.18318221989000855
ID_-0.547_29.653_2021_35,0.66681886,0.5600273570143186,0.10679150298568141,0.017504580004970093,-0.07003761799510455,0.1928540632980807
ID_-0.547_29.653_2021_36,0.68421936,1.2222940005519896,-0.5380746405519895,0.020442756175650563,0.10679150298568141,-0.07003761799510455
ID_-0.547_29.653_2021_37,0.6937393,1.391458612939622,-0.6977193129396221,-0.15477981438454175,-0.5380746405519895,0.10679150298568141
ID_-0.547_29.653_2021_38,0.6734191,0.9301159362825921,-0.2566968362825921,-0.34304633616253305,-0.6977193129396221,-0.5380746405519895
ID_-0.547_29.653_2021_39,0.64237034,1.404454542296027,-0.762084202296027,-0.23135681789636714,-0.2566968362825921,-0.6977193129396221
ID_-0.547_29.653_2021_40,0.61889565,1.315727311698753,-0.6968316616987529,-0.30504800026596274,-0.762084202296027,-0.2566968362825921
ID_-0.547_29.653_2021_41,0.62947446,1.378657491465295,-0.749183031465295,-0.3898847716576839,-0.6968316616987529,-0.762084202296027
ID_-0.547_29.653_2021_42,0.63468456,1.448040559933989,-0.813355999933989,-0.39340104482538035,-0.749183031465295,-0.6968316616987529
ID_-0.547_29.653_2021_43,0.6392885,1.533027958037979,-0.893739458037979,-0.4255549542862175,-0.813355999933989,-0.749183031465295
ID_-0.547_29.653_2021_44,0.6252988,1.4468126238185177,-0.8215138238185177,-0.4655360211808096,-0.893739458037979,-0.813355999933989
ID_-0.547_29.653_2021_45,0.6366474,1.171434930811051,-0.534787530811051,-0.45865641466455875,-0.8215138238185177,-0.893739458037979
ID_-0.547_29.653_2021_46,0.6345614,1.181992594864378,-0.5474311948643779,-0.3490092371547516,-0.534787530811051,-0.8215138238185177
ID_-0.547_29.653_2021_47,0.6562257,1.3831209090153413,-0.7268952090153413,-0.2928479924826431,-0.5474311948643779,-0.534787530811051
ID_-0.547_29.653_2021_48,0.63959867,1.4791060640276894,-0.8395073940276894,-0.3546258204727519,-0.7268952090153413,-0.5474311948643779
ID_-0.547_29.653_2021_49,0.6333557,1.4252192158388073,-0.7918635158388073,-0.42948026293366165,-0.8395073940276894,-0.7268952090153413
ID_-0.547_29.653_2021_50,0.61826855,1.2102365210838764,-0.5919679710838763,-0.43747900089579583,-0.7918635158388073,-0.8395073940276894
ID_-0.547_29.653_2021_51,0.6091281,0.8002290799006401,-0.19110097990064012,-0.36160685217577826,-0.5919679710838763,-0.7918635158388073
ID_-0.547_29.653_2021_52,0.57529217,0.2858007097636811,0.2894914602363189,-0.18749902189318007,-0.19110097990064012,-0.5919679710838763
ID_-0.569_30.031_2021_17,123.11452,124.02421885491368,-0.9096988549136853,0.5900042103197559,1.687292576389197,1.5774838628767611
ID_-0.569_30.031_2021_18,128.12161,119.62164408487342,8.49996591512658,-0.5460065135728834,-0.9096988549136853,1.687292576389197
ID_-0.569_30.031_2021_19,120.802666,112.74248662560514,8.060179374394863,3.767588256283014,8.49996591512658,-0.9096988549136853
ID_-0.569_30.031_2021_20,121.88592,113.85693398396435,8.028986016035645,2.7318408491086155,8.060179374394863,8.49996591512658
ID_-0.569_30.031_2021_21,122.99033,113.16744973415268,9.822880265847317,2.7578095523411887,8.028986016035645,8.060179374394863
ID_-0.569_30.031_2021_22,119.75377,114.11371576238895,5.640054237611054,3.538508234215336,9.822880265847317,8.028986016035645
ID_-0.569_30.031_2021_23,117.14909,112.11740516985414,5.031684830145863,1.5635821257906604,5.640054237611054,9.822880265847317
ID_-0.569_30.031_2021_24,117.07072,112.27967262809626,4.79104737190373,1.675412148371898,5.031684830145863,5.640054237611054
ID_-0.569_30.031_2021_25,116.109825,115.3460470746216,0.763777925378406,1.625698000710475,4.79104737190373,5.031684830145863
ID_-0.569_30.031_2021_26,114.36686,110.63497404733013,3.73188595266987,-0.09906092511450937,0.763777925378406,4.79104737190373
ID_-0.569_30.031_2021_27,110.89604,112.83010072548953,-1.9340607254895303,1.5496890581189315,3.73188595266987,0.763777925378406
ID_-0.569_30.031_2021_28,108.7214,111.78299487145813,-3.0615948714581265,-1.173822645792298,-1.9340607254895303,3.73188595266987
ID_-0.569_30.031_2021_29,107.7306,109.43680601962234,-1.7062060196223428,-1.1539287480161964,-3.0615948714581265,-1.9340607254895303
ID_-0.569_30.031_2021_30,108.066605,110.35409135563626,-2.2874863556362612,-0.46492436384563796,-1.7062060196223428,-3.0615948714581265
ID_-0.569_30.031_2021_31,120.79888,113.26204749443674,7.536832505563254,-0.8387099495498082,-2.2874863556362612,-1.7062060196223428
ID_-0.569_30.031_2021_32,117.65928,114.15221295375352,3.507067046246476,3.473671777863605,7.536832505563254,-2.2874863556362612
ID_-0.569_30.031_2021_33,118.02089,115.53118691911595,2.4897030808840412,0.8439415984484618,3.507067046246476,7.536832505563254
ID_-0.569_30.031_2021_34,119.1111,114.54118426024341,4.569915739756581,0.7646711192476346,2.4897030808840412,3.507067046246476
ID_-0.569_30.031_2021_35,120.241875,115.31673475150411,4.925140248495879,1.758091394888683,4.569915739756581,2.4897030808840412
ID_-0.569_30.031_2021_36,127.23051,119.03818272175054,8.19232727824945,1.7253149407080368,4.925140248495879,4.569915739756581
ID_-0.569_30.031_2021_37,130.5621,117.73206720420234,12.83003279579765,3.1101841225438918,8.19232727824945,4.925140248495879
ID_-0.569_30.031_2021_38,133.16748,124.7145008097921,8.452979190207913,4.827849243654744,12.83003279579765,8.19232727824945
ID_-0.569_30.031_2021_39,123.10628,133.58716594183605,-10.48088594183605,2.513309019770144,8.452979190207913,12.83003279579765
ID_-0.569_30.031_2021_40,123.76277,132.87296087629764,-9.110190876297636,-5.304015139213133,-10.48088594183605,8.452979190207913
ID_-0.569_30.031_2021_41,128.29604,132.3583074591292,-4.0622674591292025,-3.009266161074836,-9.110190876297636,-10.48088594183605
ID_-0.569_30.031_2021_42,132.2495,131.19088658289928,1.0586134171007302,-0.943400245597587,-4.0622674591292025,-9.110190876297636
ID_-0.569_30.031_2021_43,133.92606,126.46283214770405,7.463227852295958,0.8238671615859846,1.0586134171007302,-4.0622674591292025
ID_-0.569_30.031_2021_44,122.31718,121.57627032250339,0.7409096774966031,3.141255826229054,7.463227852295958,1.0586134171007302
ID_-0.569_30.031_2021_45,125.74623,120.31999234650803,5.426237653491967,-0.3489540490422992,0.7409096774966031,7.463227852295958
ID_-0.569_30.031_2021_46,125.857475,121.13850393732541,4.7189710626745835,2.2864748540130333,5.426237653491967,0.7409096774966031
ID_-0.569_30.031_2021_47,131.87827,120.76341435773718,11.11485564226281,1.5590100779937448,4.7189710626745835,5.426237653491967
ID_-0.569_30.031_2021_48,116.86594,121.1481455007649,-4.282205500764903,4.396013124198751,11.11485564226281,4.7189710626745835
ID_-0.569_30.031_2021_49,116.53773,114.55615738160061,1.9815726183993831,-2.8550946595199282,-4.282205500764903,11.11485564226281
ID_-0.569_30.031_2021_50,116.17604,113.72250607203205,2.4535339279679533,1.2438472659637205,1.9815726183993831,-4.282205500764903
ID_-0.569_30.031_2021_51,115.05384,115.2326708305183,-0.17883083051830795,0.8859847272369514,2.4535339279679533,1.9815726183993831
ID_-0.569_30.031_2021_52,110.3309,114.76894997771021,-4.438049977710207,-0.29788846049679835,-0.17883083051830795,2.4535339279679533
ID_-0.598_29.102_2021_17,0.08328582,0.6930356217756137,-0.6097498017756138,-0.6758608531698435,-0.7163357544164985,-0.7236196533981737
ID_-0.598_29.102_2021_18,0.08931254,0.7137161068974277,-0.6244035668974277,-0.5995209904345793,-0.6097498017756138,-0.7163357544164985
ID_-0.598_29.102_2021_19,0.08832832,0.7253290619847854,-0.6370007419847854,-0.5840549653575727,-0.6244035668974277,-0.6097498017756138
ID_-0.598_29.102_2021_20,0.09070341,0.7298172531551137,-0.6391138431551137,-0.596405724130604,-0.6370007419847854,-0.6244035668974277
ID_-0.598_29.102_2021_21,0.09113068,0.7166982114167908,-0.6255675314167908,-0.6009241132944366,-0.6391138431551137,-0.6370007419847854
ID_-0.598_29.102_2021_22,0.0979741,0.6943867996865939,-0.5964126996865939,-0.5919551513034866,-0.6255675314167908,-0.6391138431551137
ID_-0.598_29.102_2021_23,0.09919674,0.6292404057631129,-0.5300436657631129,-0.5682856100911181,-0.5964126996865939,-0.6255675314167908
ID_-0.598_29.102_2021_24,0.100647695,0.6369589884969432,-0.5363112934969432,-0.5148094588951713,-0.5300436657631129,-0.5964126996865939
ID_-0.598_29.102_2021_25,0.09895184,0.8174602459602159,-0.7185084059602159,-0.5031799160955626,-0.5363112934969432,-0.5300436657631129
ID_-0.598_29.102_2021_26,0.097845644,0.4764070409948642,-0.3785613969948642,-0.6321825296967035,-0.7185084059602159,-0.5363112934969432
ID_-0.598_29.102_2021_27,0.09756728,0.08734479523063984,0.010222484769360163,-0.4382740090860442,-0.3785613969948642,-0.7185084059602159
ID_-0.598_29.102_2021_28,0.09420107,0.06326755627392644,0.030933513726073558,-0.08419603486609963,0.010222484769360163,-0.3785613969948642
ID_-0.598_29.102_2021_29,0.09590167,0.1884781434695718,-0.09257647346957182,0.024112093143632843,0.030933513726073558,0.010222484769360163
ID_-0.598_29.102_2021_30,0.093387924,0.45147030752308687,-0.35808238352308686,-0.057314814612133835,-0.09257647346957182,0.030933513726073558
ID_-0.598_29.102_2021_31,0.106362686,0.24653756921816283,-0.14017488321816285,-0.27290301052369914,-0.35808238352308686,-0.09257647346957182
ID_-0.598_29.102_2021_32,0.10297455,0.3809833940690619,-0.2780088440690619,-0.18449304475202455,-0.14017488321816285,-0.35808238352308686
ID_-0.598_29.102_2021_33,0.102739014,0.40949366479029115,-0.30675465079029113,-0.2283583083730436,-0.2780088440690619,-0.14017488321816285
ID_-0.598_29.102_2021_34,0.10073186,0.9065520243868472,-0.8058201643868472,-0.28173298066036434,-0.30675465079029113,-0.2780088440690619
ID_-0.598_29.102_2021_35,0.10209135,0.542004422271011,-0.43991307227101095,-0.6378844942696283,-0.8058201643868472,-0.30675465079029113
ID_-0.598_29.102_2021_36,0.10478926,1.2019786313853535,-1.0971893713853536,-0.502272933751042,-0.43991307227101095,-0.8058201643868472
ID_-0.598_29.102_2021_37,0.1062605,0.7942519681776361,-0.6879914681776361,-0.8738984394647427,-1.0971893713853536,-0.43991307227101095
ID_-0.598_29.102_2021_38,0.10322314,0.9231752347594064,-0.8199520947594064,-0.7461718578628819,-0.6879914681776361,-1.0971893713853536
ID_-0.598_29.102_2021_39,0.09836671,1.3277930480136144,-1.2294263380136143,-0.7397678275593682,-0.8199520947594064,-0.6879914681776361
ID_-0.598_29.102_2021_40,0.09482031,0.7965913900234153,-0.7017710800234153,-1.0581352905201324,-1.2294263380136143,-0.8199520947594064
ID_-0.598_29.102_2021_41,0.0965037,1.4174698096288887,-1.3209661096288887,-0.7877235309212338,-0.7017710800234153,-1.2294263380136143
ID_-0.598_29.102_2021_42,0.097353205,0.778281313693613,-0.680928108693613,-1.0936713501538713,-1.3209661096288887,-0.7017710800234153
ID_-0.598_29.102_2021_43,0.09805609,1.365396525346914,-1.267340435346914,-0.7952280027047649,-0.680928108693613,-1.3209661096288887
ID_-0.598_29.102_2021_44,0.09569818,1.2751703345729346,-1.1794721545729345,-1.051117909643297,-1.267340435346914,-0.680928108693613
ID_-0.598_29.102_2021_45,0.09747045,1.0786190266174565,-0.9811485766174565,-1.1311379024421004,-1.1794721545729345,-1.267340435346914
ID_-0.598_29.102_2021_46,0.09715725,1.2745798956375491,-1.1774226456375492,-0.9711602742101719,-0.9811485766174565,-1.1794721545729345
ID_-0.598_29.102_2021_47,0.100530155,1.2989757519627927,-1.1984455969627927,-1.060644003563508,-1.1774226456375492,-0.9811485766174565
ID_-0.598_29.102_2021_48,0.097722866,1.2072926236862898,-1.1095697576862897,-1.1227166444596122,-1.1984455969627927,-1.1774226456375492
ID_-0.598_29.102_2021_49,0.096783586,1.2018637354637793,-1.1050801494637794,-1.0655998262604844,-1.1095697576862897,-1.1984455969627927
ID_-0.598_29.102_2021_50,0.0945018,1.0887462242698744,-0.9942444242698745,-1.041012014729084,-1.1050801494637794,-1.1095697576862897
ID_-0.598_29.102_2021_51,0.09314872,0.6154827555833028,-0.5223340355833028,-0.9623727045034589,-0.9942444242698745,-1.1050801494637794
ID_-0.598_29.102_2021_52,0.08797792,0.23287766438658206,-0.14489974438658204,-0.6054138764627258,-0.5223340355833028,-0.9942444242698745
ID_-0.604_29.896_2021_17,73.38874,74.52664798027571,-1.1379079802757133,1.313943592803747,2.432127857849949,4.354510945766975
ID_-0.604_29.896_2021_18,76.27909,73.18416429736368,3.094925702636317,-0.30062427976214584,-1.1379079802757133,2.432127857849949
ID_-0.604_29.896_2021_19,72.0244,71.73459698008438,0.28980301991562385,1.20259268775889,3.094925702636317,-1.1379079802757133
ID_-0.604_29.896_2021_20,72.852036,71.10438536112666,1.7476506388733384,0.3376162994343988,0.28980301991562385,3.094925702636317
ID_-0.604_29.896_2021_21,73.73521,71.46307210314586,2.272137896854133,0.7446117124836481,1.7476506388733384,0.28980301991562385
ID_-0.604_29.896_2021_22,72.25502,71.3717310664147,0.8832889335853054,1.0644255529872408,2.272137896854133,1.7476506388733384
ID_-0.604_29.896_2021_23,70.28154,71.05650352407673,-0.7749635240767248,0.5257351338438769,0.8832889335853054,2.272137896854133
ID_-0.604_29.896_2021_24,70.13368,70.87213696604745,-0.7384569660474511,-0.25907277365694803,-0.7749635240767248,0.8832889335853054
ID_-0.604_29.896_2021_25,69.69506,73.83306913269247,-4.138009132692474,-0.3604902025058487,-0.7384569660474511,-0.7749635240767248
ID_-0.604_29.896_2021_26,68.70578,72.67924087295324,-3.9734608729532397,-1.7667323275357862,-4.138009132692474,-0.7384569660474511
ID_-0.604_29.896_2021_27,66.91103,72.12014054808785,-5.20911054808785,-1.9374708875747666,-3.9734608729532397,-4.138009132692474
ID_-0.604_29.896_2021_28,65.95489,72.07892677228257,-6.124036772282565,-2.437971420800555,-5.20911054808785,-3.9734608729532397
ID_-0.604_29.896_2021_29,65.00018,71.24043148327402,-6.240251483274022,-2.903970389959494,-6.124036772282565,-5.20911054808785
ID_-0.604_29.896_2021_30,65.682846,70.24073476794257,-4.557888767942572,-3.01643420070356,-6.240251483274022,-6.124036772282565
ID_-0.604_29.896_2021_31,72.57488,72.01207198692566,0.5628080130743314,-2.32741438239426,-4.557888767942572,-6.240251483274022
ID_-0.604_29.896_2021_32,70.912125,73.8547279131689,-2.9426029131688978,-0.08710657276239944,0.5628080130743314,-4.557888767942572
ID_-0.604_29.896_2021_33,71.110504,73.14994419181868,-2.03944019181867,-1.1798880794225872,-2.9426029131688978,0.5628080130743314
ID_-0.604_29.896_2021_34,72.03981,72.48302891269434,-0.4432189126943342,-1.0519775495279213,-2.03944019181867,-2.9426029131688978
ID_-0.604_29.896_2021_35,72.496315,73.4172823320804,-0.9209673320804086,-0.32701121005099404,-0.4432189126943342,-2.03944019181867
ID_-0.604_29.896_2021_36,76.71261,73.79971110179844,2.9128988982015613,-0.41280845937519106,-0.9209673320804086,-0.4432189126943342
ID_-0.604_29.896_2021_37,78.711136,75.96176482665469,2.7493711733453097,1.1424061155820628,2.9128988982015613,-0.9209673320804086
ID_-0.604_29.896_2021_38,80.36626,74.86514065907495,5.501119340925044,1.3440922676526923,2.7493711733453097,2.9128988982015613
