ID_LAT_LON_YEAR_WEEK,Location,WeekCount,date,emission,CommonTrend,Trend,emission_02,Seasonality,emission_03
ID_-0.510_29.290_2021_35,-0.5129.29,141,2021-09-03,4.614078,45.51601675312997,4.352665038421843,0.2614129615781575,0.3373226263842357,-0.07590966480607819
ID_-0.510_29.290_2021_36,-0.5129.29,142,2021-09-10,4.782577,45.602046009835135,4.360881835722109,0.42169516427789056,0.4312275357173082,-0.009532371439417653
ID_-0.510_29.290_2021_37,-0.5129.29,143,2021-09-17,4.8733826,45.68983432873748,4.36922867419532,0.5041539258046805,0.48224736963029086,0.02190655617438969
ID_-0.510_29.290_2021_38,-0.5129.29,144,2021-09-24,4.7891746,45.77938170983704,4.377705553841475,0.4114690461585253,0.40113573471340785,0.010333311445117455
ID_-0.510_29.290_2021_39,-0.5129.29,145,2021-10-01,4.6036496,45.870688153133784,4.386312474660574,0.21733712533942562,0.2680540581878832,-0.050716932848457574
ID_-0.510_29.290_2021_40,-0.5129.29,146,2021-10-08,4.506435,45.963753658627724,4.395049436652617,0.11138556334738237,0.2142768116013669,-0.10289124825398455
ID_-0.510_29.290_2021_41,-0.5129.29,147,2021-10-15,4.5362616,46.058578226318865,4.403916439817606,0.1323451601823935,0.2297337787144438,-0.0973886185320503
ID_-0.510_29.290_2021_42,-0.5129.29,148,2021-10-22,4.565994,46.155161856207194,4.412913484155538,0.15308051584446147,0.21590186381124943,-0.06282134796678795
ID_-0.510_29.290_2021_43,-0.5129.29,149,2021-10-29,4.629182,46.253504548292725,4.422040569666415,0.2071414303335848,0.16971198062867016,0.03742944970491463
ID_-0.510_29.290_2021_44,-0.5129.29,150,2021-11-05,4.6002717,46.35360630257544,4.431297696350236,0.16897400364976445,0.17098113919963515,-0.0020071355498706978
ID_-0.510_29.290_2021_45,-0.5129.29,151,2021-11-12,4.6520076,46.45546711905536,4.440684864207001,0.21132273579299898,0.21618596471267623,-0.004863228919677248
ID_-0.510_29.290_2021_46,-0.5129.29,152,2021-11-19,4.6414285,46.55908699773248,4.450202073236711,0.19122642676328905,0.2174884324037131,-0.026262005640424052
ID_-0.510_29.290_2021_47,-0.5129.29,153,2021-11-26,4.743777,46.66446593860678,4.459849323439364,0.28392767656063533,0.17118613289204454,0.1127415436685908
ID_-0.510_29.290_2021_48,-0.5129.29,154,2021-12-03,4.73688,46.771603941678286,4.469626614814962,0.26725338518503783,0.17042845573485785,0.09682492945017998
ID_-0.510_29.290_2021_49,-0.5129.29,155,2021-12-10,4.687898,46.880501006946986,4.479533947363506,0.20836405263649382,0.20959485911133774,-0.0012308064748439151
ID_-0.510_29.290_2021_50,-0.5129.29,156,2021-12-17,4.6074176,46.99115713441288,4.489571321084992,0.11784627891500765,0.13318070573030108,-0.015334426815293428
ID_-0.510_29.290_2021_51,-0.5129.29,157,2021-12-24,4.470275,47.10357232407597,4.499738735979424,-0.029463735979423866,-0.1279198510984325,0.09845611511900865
ID_-0.510_29.290_2021_52,-0.5129.29,158,2021-12-31,4.26951,47.21774657593625,4.510036192046799,-0.24052619204679893,-0.39609995109263846,0.15557375904583953
ID_-0.528_29.472_2021_16,-0.52829.472,122,2021-04-23,4.322206,44.215682693199014,4.273949342423087,0.04825665757691322,-0.5411559985301112,0.5894126561070244
ID_-0.528_29.472_2021_17,-0.52829.472,123,2021-04-30,3.9166071,44.268289768157466,4.287707914425526,-0.3711008144255259,-0.6578041115810176,0.2867032971554917
ID_-0.528_29.472_2021_18,-0.52829.472,124,2021-05-07,4.2034917,44.32265590531311,4.301746818692021,-0.09825511869202153,-0.5846439625981986,0.4863888439061771
ID_-0.528_29.472_2021_19,-0.52829.472,125,2021-05-14,4.0410075,44.378781104665954,4.316066055222576,-0.27505855522257594,-0.42946151700822865,0.15440296178565271
ID_-0.528_29.472_2021_20,-0.52829.472,126,2021-05-21,4.1618795,44.43666536621599,4.330665624017188,-0.1687861240171875,-0.4550504611235424,0.2862643371063549
ID_-0.528_29.472_2021_21,-0.52829.472,127,2021-05-28,4.2472563,44.49630868996322,4.345545525075858,-0.0982892250758578,-0.6593518446898493,0.5610626196139915
ID_-0.528_29.472_2021_22,-0.52829.472,128,2021-06-04,4.444772,44.557711075907655,4.360705758398585,0.08406624160141529,-0.7476981581581083,0.8317643997595235
ID_-0.528_29.472_2021_23,-0.52829.472,129,2021-06-11,4.2752533,44.620872524049275,4.37614632398537,-0.10089302398537026,-0.562470108938386,0.46157708495301575
ID_-0.528_29.472_2021_24,-0.52829.472,130,2021-06-18,4.2377763,44.68579303438809,4.391867221836214,-0.15409092183621365,-0.3028509724143038,0.14876005057809016
ID_-0.528_29.472_2021_25,-0.52829.472,131,2021-06-25,4.17716,44.7524726069241,4.407868451951114,-0.23070845195111467,-0.21226285428253308,-0.018445597668581587
ID_-0.528_29.472_2021_26,-0.52829.472,132,2021-07-02,4.1245365,44.82091124165731,4.424150014330074,-0.29961351433007444,-0.2516135884229479,-0.04799992590712654
ID_-0.528_29.472_2021_27,-0.52829.472,133,2021-07-09,4.003774,44.89110893858771,4.440711908973091,-0.4369379089730909,-0.24383183615072934,-0.19310607282236159
ID_-0.528_29.472_2021_28,-0.52829.472,134,2021-07-16,3.9517987,44.963065697715315,4.457554135880166,-0.5057554358801659,-0.18450123055711343,-0.3212542053230525
ID_-0.528_29.472_2021_29,-0.52829.472,135,2021-07-23,3.8421042,45.036781519040105,4.474676695051298,-0.6325724950512979,-0.19837510301174033,-0.43419739203955754
ID_-0.528_29.472_2021_30,-0.52829.472,136,2021-07-30,3.932843,45.112256402562096,4.492079586486488,-0.5592365864864881,-0.27224327112661106,-0.28699331535987704
ID_-0.528_29.472_2021_31,-0.52829.472,137,2021-08-06,4.242746,45.18949034828128,4.5097628101857365,-0.2670168101857362,-0.25536740634684246,-0.011649403838893735
ID_-0.528_29.472_2021_32,-0.52829.472,138,2021-08-13,4.1555853,45.26848335619766,4.527726366149043,-0.37214106614904274,-0.11473039615126365,-0.25741066999777906
ID_-0.528_29.472_2021_33,-0.52829.472,139,2021-08-20,4.145157,45.34923542631123,4.545970254376407,-0.40081325437640647,0.011047728897872268,-0.4118609832742787
ID_-0.528_29.472_2021_34,-0.52829.472,140,2021-08-27,4.1971345,45.431746558622,4.564494474867828,-0.3673599748678287,0.04323450733002292,-0.4105944821978516
ID_-0.528_29.472_2021_35,-0.52829.472,141,2021-09-03,4.2012496,45.51601675312997,4.583299027623308,-0.3820494276233086,0.0679817326171245,-0.4500311602404331
ID_-0.528_29.472_2021_36,-0.52829.472,142,2021-09-10,4.430612,45.602046009835135,4.602383912642845,-0.17177191264284541,0.14737208351283418,-0.31914399615567957
ID_-0.528_29.472_2021_37,-0.52829.472,143,2021-09-17,4.552311,45.68983432873748,4.621749129926441,-0.06943812992644016,0.1903681862821346,-0.25980631620857475
ID_-0.528_29.472_2021_38,-0.52829.472,144,2021-09-24,4.567295,45.77938170983704,4.641394679474094,-0.07409967947409424,0.11414015037025801,-0.18823982984435225
ID_-0.528_29.472_2021_39,-0.52829.472,145,2021-10-01,4.4347153,45.870688153133784,4.661320561285805,-0.2266052612858056,0.0040026730275192265,-0.23060793431332482
ID_-0.528_29.472_2021_40,-0.52829.472,146,2021-10-08,4.4491944,45.963753658627724,4.681526775361574,-0.23233237536157425,-0.009077512078696585,-0.22325486328287766
ID_-0.528_29.472_2021_41,-0.52829.472,147,2021-10-15,4.4154677,46.058578226318865,4.702013321701401,-0.28654562170140085,0.06605571613243055,-0.3526013378338314
ID_-0.528_29.472_2021_42,-0.52829.472,148,2021-10-22,4.437061,46.155161856207194,4.7227802003052854,-0.2857192003052855,0.14100084175558783,-0.42672004206087333
ID_-0.528_29.472_2021_43,-0.52829.472,149,2021-10-29,4.542092,46.253504548292725,4.7438274111732275,-0.20173541117322724,0.20819768049380705,-0.4099330916670343
ID_-0.528_29.472_2021_44,-0.52829.472,150,2021-11-05,4.601799,46.35360630257544,4.765154954305228,-0.16335595430522787,0.30010291324621086,-0.4634588675514387
ID_-0.528_29.472_2021_45,-0.52829.472,151,2021-11-12,4.6109285,46.45546711905536,4.786762829701286,-0.17583432970128587,0.357113001886097,-0.5329473315873829
ID_-0.528_29.472_2021_46,-0.52829.472,152,2021-11-19,4.6076536,46.55908699773248,4.808651037361402,-0.2009974373614023,0.30519344287986894,-0.5061908802412712
ID_-0.528_29.472_2021_47,-0.52829.472,153,2021-11-26,4.6329803,46.66446593860678,4.830819577285576,-0.19783927728557593,0.23072637818104755,-0.4285656554666235
ID_-0.528_29.472_2021_48,-0.52829.472,154,2021-12-03,4.770357,46.771603941678286,4.853268449473807,-0.08291144947380769,0.2876335239897378,-0.3705449734635455
ID_-0.528_29.472_2021_49,-0.52829.472,155,2021-12-10,4.71828,46.880501006946986,4.875997653926097,-0.15771765392609716,0.4176410523568725,-0.5753587062829697
ID_-0.528_29.472_2021_50,-0.52829.472,156,2021-12-17,4.683615,46.99115713441288,4.899007190642444,-0.21539219064244453,0.3643937201005869,-0.5797859107430314
ID_-0.528_29.472_2021_51,-0.52829.472,157,2021-12-24,4.450044,47.10357232407597,4.922297059622849,-0.47225305962284914,0.04259726902096302,-0.5148503286438122
ID_-0.528_29.472_2021_52,-0.52829.472,158,2021-12-31,4.318747,47.21774657593625,4.945867260867312,-0.6271202608673123,-0.286696785225666,-0.3404234756416463
ID_-0.547_29.653_2021_16,-0.54729.653,122,2021-04-23,0.60106367,44.215682693199014,0.5694619422547742,0.03160172774522585,-0.061888139303446325,0.09348986704867218
ID_-0.547_29.653_2021_17,-0.54729.653,123,2021-04-30,0.54224026,44.268289768157466,0.5694773166671415,-0.02723705666714149,-0.0743042263982874,0.047067169731145914
ID_-0.547_29.653_2021_18,-0.54729.653,124,2021-05-07,0.5819081,44.32265590531311,0.5694959888376342,0.012412111162365846,-0.06703608105886098,0.07944819222122683
ID_-0.547_29.653_2021_19,-0.54729.653,125,2021-05-14,0.57598,44.378781104665954,0.5695179587662524,0.006462041233747606,-0.04641577617938649,0.0528778174131341
ID_-0.547_29.653_2021_20,-0.54729.653,126,2021-05-21,0.59172064,44.43666536621599,0.5695432264529962,0.022177413547003866,-0.036670305785498035,0.0588477193325019
ID_-0.547_29.653_2021_21,-0.54729.653,127,2021-05-28,0.59454054,44.49630868996322,0.5695717918978654,0.024968748102134564,-0.042247897628834866,0.06721664573096943
ID_-0.547_29.653_2021_22,-0.54729.653,128,2021-06-04,0.64044905,44.557711075907655,0.5696036551008601,0.07084539489913988,-0.04064251259134484,0.11148790749048472
ID_-0.547_29.653_2021_23,-0.54729.653,129,2021-06-11,0.6485794,44.620872524049275,0.5696388160619802,0.07894058393801984,-0.018053273290130754,0.0969938572281506
ID_-0.547_29.653_2021_24,-0.54729.653,130,2021-06-18,0.65812427,44.68579303438809,0.5696772747812259,0.08844699521877408,0.009106941015543239,0.07934005420323084
ID_-0.547_29.653_2021_25,-0.54729.653,131,2021-06-25,0.64693964,44.7524726069241,0.569719031258597,0.07722060874140302,0.019898880010129745,0.05732172873127327
ID_-0.547_29.653_2021_26,-0.54729.653,132,2021-07-02,0.63974786,44.82091124165731,0.5697640854940936,0.06998377450590632,0.018481167161969483,0.05150260734393683
ID_-0.547_29.653_2021_27,-0.54729.653,133,2021-07-09,0.63790256,44.89110893858771,0.5698124374877158,0.06809012251228419,0.02189074640435183,0.04619937610793236
ID_-0.547_29.653_2021_28,-0.54729.653,134,2021-07-16,0.61583227,44.963065697715315,0.5698640872394635,0.04596818276053649,0.031201940687688022,0.01476624207284847
ID_-0.547_29.653_2021_29,-0.54729.653,135,2021-07-23,0.6270231,45.036781519040105,0.5699190347493366,0.05710406525066347,0.03464339170732981,0.022460673543333663
ID_-0.547_29.653_2021_30,-0.54729.653,136,2021-07-30,0.61050636,45.112256402562096,0.5699772800173352,0.04052907998266486,0.032465957861167155,0.008063122121497707
ID_-0.547_29.653_2021_31,-0.54729.653,137,2021-08-06,0.6950198,45.18949034828128,0.5700388230434591,0.12498097695654087,0.03751403224517422,0.08746694471136665
ID_-0.547_29.653_2021_32,-0.54729.653,138,2021-08-13,0.672869,45.26848335619766,0.5701036638277087,0.10276533617229133,0.05180013370906672,0.05096520246322461
ID_-0.547_29.653_2021_33,-0.54729.653,139,2021-08-20,0.67126006,45.34923542631123,0.5701718023700838,0.10108825762991624,0.06255114144093217,0.038537116188984075
ID_-0.547_29.653_2021_34,-0.54729.653,140,2021-08-27,0.657959,45.431746558622,0.5702432386705844,0.08771576132941561,0.06517354866737096,0.022542212662044647
ID_-0.547_29.653_2021_35,-0.54729.653,141,2021-09-03,0.66681886,45.51601675312997,0.5703179727292104,0.09650088727078965,0.07123806091104325,0.0252628263597464
ID_-0.547_29.653_2021_36,-0.54729.653,142,2021-09-10,0.68421936,45.602046009835135,0.570396004545962,0.1138233554540381,0.08576012209032435,0.028063233363713747
ID_-0.547_29.653_2021_37,-0.54729.653,143,2021-09-17,0.6937393,45.68983432873748,0.5704773341208389,0.12326196587916105,0.09384140253524773,0.029420563343913325
ID_-0.547_29.653_2021_38,-0.54729.653,144,2021-09-24,0.6734191,45.77938170983704,0.5705619614538414,0.10285713854615863,0.08248366952672476,0.020373469019433876
ID_-0.547_29.653_2021_39,-0.54729.653,145,2021-10-01,0.64237034,45.870688153133784,0.5706498865449694,0.07172045345503064,0.062099329421511584,0.009621124033519057
ID_-0.547_29.653_2021_40,-0.54729.653,146,2021-10-08,0.61889565,45.963753658627724,0.5707411093942228,0.048154540605777174,0.05085582079491566,-0.002701280189138483
ID_-0.547_29.653_2021_41,-0.54729.653,147,2021-10-15,0.62947446,46.058578226318865,0.5708356300016018,0.0586388299983982,0.04748901004750956,0.011149819950888644
ID_-0.547_29.653_2021_42,-0.54729.653,148,2021-10-22,0.63468456,46.155161856207194,0.5709334483671062,0.06375111163289371,0.037440859099725075,0.026310252533168633
ID_-0.547_29.653_2021_43,-0.54729.653,149,2021-10-29,0.6392885,46.253504548292725,0.5710345644907362,0.06825393550926384,0.020274277056942243,0.0479796584523216
ID_-0.547_29.653_2021_44,-0.54729.653,150,2021-11-05,0.6252988,46.35360630257544,0.5711389783724916,0.05415982162750843,0.011266058878912575,0.042893762748595854
ID_-0.547_29.653_2021_45,-0.54729.653,151,2021-11-12,0.6366474,46.45546711905536,0.5712466900123726,0.06540070998762737,0.015792757370996297,0.049607952616631076
ID_-0.547_29.653_2021_46,-0.54729.653,152,2021-11-19,0.6345614,46.55908699773248,0.5713576994103791,0.06320370058962099,0.02109110578428151,0.04211259480533948
ID_-0.547_29.653_2021_47,-0.54729.653,153,2021-11-26,0.6562257,46.66446593860678,0.5714720065665108,0.08475369343348926,0.01781380864240611,0.06693988479108315
ID_-0.547_29.653_2021_48,-0.54729.653,154,2021-12-03,0.63959867,46.771603941678286,0.5715896114807681,0.06800905851923189,0.012085967554075068,0.055923090965156824
ID_-0.547_29.653_2021_49,-0.54729.653,155,2021-12-10,0.6333557,46.880501006946986,0.5717105141531511,0.06164518584684886,0.007984326050481284,0.053660859796367574
ID_-0.547_29.653_2021_50,-0.54729.653,156,2021-12-17,0.61826855,46.99115713441288,0.5718347145836594,0.04643383541634061,-0.005264595808196565,0.05169843122453717
ID_-0.547_29.653_2021_51,-0.54729.653,157,2021-12-24,0.6091281,47.10357232407597,0.5719622127722933,0.03716588722770664,-0.034802154143939584,0.07196804137164622
ID_-0.547_29.653_2021_52,-0.54729.653,158,2021-12-31,0.57529217,47.21774657593625,0.5720930087190527,0.003199161280947327,-0.0647642961516857,0.06796345743263303
ID_-0.569_30.031_2021_16,-0.56930.031,122,2021-04-23,128.99937,44.215682693199014,115.20631833691239,13.79305166308761,-1.0282156283546804,14.82126729144229
ID_-0.569_30.031_2021_17,-0.56930.031,123,2021-04-30,123.11452,44.268289768157466,115.32985884653496,7.784661153465038,-4.977464488168142,12.76212564163318
ID_-0.569_30.031_2021_18,-0.56930.031,124,2021-05-07,128.12161,44.32265590531311,115.45620769151888,12.66540230848112,-2.3846581736270402,15.05006048210816
ID_-0.569_30.031_2021_19,-0.56930.031,125,2021-05-14,120.802666,44.378781104665954,115.58536487186413,5.2173011281358725,1.6459359809195597,3.571365147216313
ID_-0.569_30.031_2021_20,-0.56930.031,126,2021-05-21,121.88592,44.43666536621599,115.7173303875707,6.168589612429301,-1.0851360025490435,7.253725614978345
ID_-0.569_30.031_2021_21,-0.56930.031,127,2021-05-28,122.99033,44.49630868996322,115.85210423863859,7.1382257613614115,-9.171659256892502,16.309885018253915
ID_-0.569_30.031_2021_22,-0.56930.031,128,2021-06-04,119.75377,44.557711075907655,115.9896864250678,3.764083574932201,-13.498609666611248,17.26269324154345
ID_-0.569_30.031_2021_23,-0.56930.031,129,2021-06-11,117.14909,44.620872524049275,116.13007694685834,1.0190130531416628,-10.35693027628947,11.375943329431133
ID_-0.569_30.031_2021_24,-0.56930.031,130,2021-06-18,117.07072,44.68579303438809,116.2732758040102,0.7974441959897973,-5.673743239662396,6.471187435652193
ID_-0.569_30.031_2021_25,-0.56930.031,131,2021-06-25,116.109825,44.7524726069241,116.41928299652338,-0.3094579965233777,-5.248234097235447,4.93877610071207
ID_-0.569_30.031_2021_26,-0.56930.031,132,2021-07-02,114.36686,44.82091124165731,116.56809852439788,-2.20123852439788,-7.203308725592306,5.002070201194426
ID_-0.569_30.031_2021_27,-0.56930.031,133,2021-07-09,110.89604,44.89110893858771,116.71972238763371,-5.82368238763371,-7.155714888325157,1.3320325006914473
ID_-0.569_30.031_2021_28,-0.56930.031,134,2021-07-16,108.7214,44.963065697715315,116.87415458623086,-8.152754586230856,-5.666773700689273,-2.485980885541583
ID_-0.569_30.031_2021_29,-0.56930.031,135,2021-07-23,107.7306,45.036781519040105,117.03139512018934,-9.300795120189349,-5.8662964680426555,-3.4344986521466936
ID_-0.569_30.031_2021_30,-0.56930.031,136,2021-07-30,108.066605,45.112256402562096,117.19144398950914,-9.124838989509144,-6.9570198614136975,-2.167819128095446
ID_-0.569_30.031_2021_31,-0.56930.031,137,2021-08-06,120.79888,45.18949034828128,117.35430119419026,3.4445788058097406,-5.440304553991211,8.884883359800952
ID_-0.569_30.031_2021_32,-0.56930.031,138,2021-08-13,117.65928,45.26848335619766,117.51996673423271,0.1393132657672851,-1.4450169895635223,1.5843302553308074
ID_-0.569_30.031_2021_33,-0.56930.031,139,2021-08-20,118.02089,45.34923542631123,117.68844060963647,0.3324493903635215,1.3634004078136763,-1.0309510174501548
ID_-0.569_30.031_2021_34,-0.56930.031,140,2021-08-27,119.1111,45.431746558622,117.85972282040157,1.2513771795984212,2.219047281892246,-0.967670102293825
ID_-0.569_30.031_2021_35,-0.56930.031,141,2021-09-03,120.241875,45.51601675312997,118.03381336652798,2.2080616334720133,4.657825342788421,-2.4497637093164073
ID_-0.569_30.031_2021_36,-0.56930.031,142,2021-09-10,127.23051,45.602046009835135,118.21071224801571,9.019797751984285,10.08593668334655,-1.0661389313622642
ID_-0.569_30.031_2021_37,-0.56930.031,143,2021-09-17,130.5621,45.68983432873748,118.39041946486476,12.171680535135224,14.317382315738751,-2.1457017806035275
ID_-0.569_30.031_2021_38,-0.56930.031,144,2021-09-24,133.16748,45.77938170983704,118.57293501707515,14.594544982924859,13.327932779090872,1.2666122038339864
ID_-0.569_30.031_2021_39,-0.56930.031,145,2021-10-01,123.10628,45.870688153133784,118.75825890464687,4.348021095353133,9.396301173961378,-5.048280078608245
ID_-0.569_30.031_2021_40,-0.56930.031,146,2021-10-08,123.76277,45.963753658627724,118.9463911275799,4.816378872420103,8.038481995507887,-3.222103123087784
ID_-0.569_30.031_2021_41,-0.56930.031,147,2021-10-15,128.29604,46.058578226318865,119.13733168587424,9.15870831412576,10.46684994293666,-1.3081416288108993
ID_-0.569_30.031_2021_42,-0.56930.031,148,2021-10-22,132.2495,46.155161856207194,119.33108057952992,12.918419420470087,12.60281100530457,0.3156084151655172
ID_-0.569_30.031_2021_43,-0.56930.031,149,2021-10-29,133.92606,46.253504548292725,119.52763780854693,14.39842219145308,11.178810758260571,3.219611433192508
ID_-0.569_30.031_2021_44,-0.56930.031,150,2021-11-05,122.31718,46.35360630257544,119.72700337292525,2.59017662707474,7.7048835505802025,-5.114706923505462
ID_-0.569_30.031_2021_45,-0.56930.031,151,2021-11-12,125.74623,46.45546711905536,119.9291772726649,5.817052727335096,5.7500773392945,0.06697538804059544
ID_-0.569_30.031_2021_46,-0.56930.031,152,2021-11-19,125.857475,46.55908699773248,120.13415950776587,5.723315492234121,6.4720080114882235,-0.7486925192541021
ID_-0.569_30.031_2021_47,-0.56930.031,153,2021-11-26,131.87827,46.66446593860678,120.34195007822817,11.53631992177182,7.794267032128987,3.7420528896428333
ID_-0.569_30.031_2021_48,-0.56930.031,154,2021-12-03,116.86594,46.771603941678286,120.55254898405178,-3.6866089840517873,6.751206225963368,-10.437815210015156
ID_-0.569_30.031_2021_49,-0.56930.031,155,2021-12-10,116.53773,46.880501006946986,120.76595622523674,-4.228226225236739,2.0447661968430326,-6.2729924220797715
ID_-0.569_30.031_2021_50,-0.56930.031,156,2021-12-17,116.17604,46.99115713441288,120.982171801783,-4.806131801782996,-4.791256368020722,-0.01487543376227407
ID_-0.569_30.031_2021_51,-0.56930.031,157,2021-12-24,115.05384,47.10357232407597,121.20119571369058,-6.147355713690587,-10.463793550873923,4.3164378371833365
ID_-0.569_30.031_2021_52,-0.56930.031,158,2021-12-31,110.3309,47.21774657593625,121.42302796095949,-11.092127960959488,-12.881564239843355,1.7894362788838674
ID_-0.598_29.102_2021_16,-0.59829.102,122,2021-04-23,0.092230655,44.215682693199014,0.08722559939269717,0.005005055607302827,-0.00927084290701835,0.014275898514321178
ID_-0.598_29.102_2021_17,-0.59829.102,123,2021-04-30,0.08328582,44.268289768157466,0.08722730669873673,-0.003941486698736729,-0.011200363776810334,0.007258877078073605
ID_-0.598_29.102_2021_18,-0.59829.102,124,2021-05-07,0.08931254,44.32265590531311,0.08722950431348282,0.0020830356865171734,-0.010082198882129264,0.012165234568646438
ID_-0.598_29.102_2021_19,-0.59829.102,125,2021-05-14,0.08832832,44.378781104665954,0.08723219223693546,0.0010961277630645444,-0.006931428972260863,0.008027556735325406
ID_-0.598_29.102_2021_20,-0.59829.102,126,2021-05-21,0.09070341,44.43666536621599,0.08723537046909462,0.0034680395309053813,-0.005495226564906687,0.008963266095812068
ID_-0.598_29.102_2021_21,-0.59829.102,127,2021-05-28,0.09113068,44.49630868996322,0.08723903900996033,0.003891640990039677,-0.006428976293313365,0.010320617283353043
ID_-0.598_29.102_2021_22,-0.59829.102,128,2021-06-04,0.0979741,44.557711075907655,0.08724319785953256,0.01073090214046743,-0.006241984666248037,0.016972886806715465
ID_-0.598_29.102_2021_23,-0.59829.102,129,2021-06-11,0.09919674,44.620872524049275,0.08724784701781134,0.011948892982188666,-0.0028161126217744444,0.01476500560396311
ID_-0.598_29.102_2021_24,-0.59829.102,130,2021-06-18,0.100647695,44.68579303438809,0.08725298648479665,0.013394708515203343,0.0013144643901066724,0.012080244125096671
ID_-0.598_29.102_2021_25,-0.59829.102,131,2021-06-25,0.09895184,44.7524726069241,0.08725861626048849,0.01169322373951151,0.002940854868244794,0.008752368871266717
ID_-0.598_29.102_2021_26,-0.59829.102,132,2021-07-02,0.097845644,44.82091124165731,0.08726473634488688,0.010580907655113117,0.0027138827460704154,0.007867024909042702
ID_-0.598_29.102_2021_27,-0.59829.102,133,2021-07-09,0.09756728,44.89110893858771,0.0872713467379918,0.0102959332620082,0.0032407359477671202,0.00705519731424108
ID_-0.598_29.102_2021_28,-0.59829.102,134,2021-07-16,0.09420107,44.963065697715315,0.08727844743980326,0.0069226225601967395,0.004668956840245768,0.0022536657199509714
ID_-0.598_29.102_2021_29,-0.59829.102,135,2021-07-23,0.09590167,45.036781519040105,0.08728603845032125,0.008615631549678746,0.00519342936948165,0.003422202180197095
ID_-0.598_29.102_2021_30,-0.59829.102,136,2021-07-30,0.093387924,45.112256402562096,0.08729411976954578,0.0060938042304542195,0.004868344986830471,0.0012254592436237487
ID_-0.598_29.102_2021_31,-0.59829.102,137,2021-08-06,0.106362686,45.18949034828128,0.08730269139747684,0.019059994602523153,0.005665584793313663,0.01339440980920949
ID_-0.598_29.102_2021_32,-0.59829.102,138,2021-08-13,0.10297455,45.26848335619766,0.08731175333411444,0.01566279666588556,0.007875220157744988,0.007787576508140574
