ID_LAT_LON_YEAR_WEEK,emission_pred_2_04,week_no_enc,week_no,year,Location_enc,latitude
ID_-0.510_29.290_2021_41,4.632115315078243,106.89937804058094,41.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_42,4.593577247541016,110.4023145634342,42.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_43,4.526057999250575,115.2115459006212,43.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_44,4.615540285390124,81.1444974591727,44.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_45,4.619545685667394,81.83137259384681,45.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_46,4.619951956868477,82.32228473393923,46.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_47,4.668976194370757,83.48418830575707,47.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_48,4.648569619385992,81.28607858480946,48.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_49,4.620967862503619,80.91357015444689,49.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_50,4.540510236781413,81.76430719003903,50.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_51,4.400452211316947,76.65970039326861,51.0,2021.0,4.377784993333333,-0.51
ID_-0.510_29.290_2021_52,4.114781847852817,76.11347514401241,52.0,2021.0,4.377784993333333,-0.51
ID_-0.528_29.472_2021_00,3.82640203337249,72.08800313024554,0.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_01,3.914242919671518,80.8857731675051,1.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_02,4.002304845857753,83.06136411762462,2.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_03,4.091422188373045,83.51770443228028,3.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_04,4.201701117767694,84.68930439261348,4.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_05,4.355938693604719,85.61884000228967,5.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_06,4.279798955855559,84.98452736903467,6.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_07,4.197687315345458,84.30321034046915,7.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_08,4.165113524401355,84.93675058164467,8.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_09,4.1887143193307566,80.40875279967149,9.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_10,4.280556006369944,80.69696791766431,10.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_11,4.409853572722922,81.49028955057274,11.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_12,4.4274608219775,81.56611833708078,12.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_13,4.3506925363930105,77.5835042555345,13.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_14,4.439751267812304,122.23192209050836,14.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_15,4.37730301894942,116.84524664410162,15.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_16,4.261855156403402,112.94550310360472,16.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_17,4.134018651036919,81.3575846474316,17.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_18,4.154704696459566,82.27234569835896,18.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_19,4.057980906374574,80.51411342429648,19.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_20,4.089696505141287,80.53484445668914,20.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_21,4.1964639993282,77.93688206389336,21.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_22,4.307039627234055,78.9882058460834,22.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_23,4.402850195794132,77.62959315160674,23.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_24,4.402242542920117,77.67167359449466,24.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_25,4.234545619525326,77.25668500530041,25.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_26,3.9738931592711255,77.30978998388008,26.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_27,3.960418891141913,75.59777316005332,27.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_28,3.913832438432579,75.09555228410815,28.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_29,3.916493784308788,74.16280320718602,29.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_30,3.970997009469902,74.62503885481237,30.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_31,4.159461820290545,78.12677043099477,31.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_32,4.169765568144882,77.52143436297234,32.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_33,4.209158599127464,77.28367400556317,33.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_34,4.317176327281114,77.7922607366516,34.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_35,4.3819265088106,79.20056681238277,35.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_36,4.5147254546596685,79.36668999785084,36.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_37,4.611559845927941,79.98549170693762,37.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_38,4.600510403800961,80.84332628770402,38.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_39,4.440624158694707,86.38816527850892,39.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_40,4.5134059063620375,103.58734888466331,40.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_41,4.502073852676438,106.89937804058094,41.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_42,4.455504310563204,110.4023145634342,42.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_43,4.449864971367166,115.2115459006212,43.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_44,4.579762708896418,81.1444974591727,44.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_45,4.574519013891885,81.83137259384681,45.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_46,4.579280923340435,82.32228473393923,46.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_47,4.658802644514856,83.48418830575707,47.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_48,4.64009953642713,81.28607858480946,48.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_49,4.630032162426931,80.91357015444689,49.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_50,4.569146355044025,81.76430719003903,50.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_51,4.4230152480283245,76.65970039326861,51.0,2021.0,4.3257690807407405,-0.528
ID_-0.528_29.472_2021_52,4.155261770058177,76.11347514401241,52.0,2021.0,4.3257690807407405,-0.528
ID_-0.547_29.653_2021_00,0.5227675990961379,72.08800313024554,0.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_01,0.523229220515414,80.8857731675051,1.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_02,0.53653435112816,83.06136411762462,2.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_03,0.550668094502027,83.51770443228028,3.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_04,0.5533445023893505,84.68930439261348,4.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_05,0.5706746079523084,85.61884000228967,5.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_06,0.5690507336368582,84.98452736903467,6.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_07,0.5603797213791759,84.30321034046915,7.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_08,0.552451816853548,84.93675058164467,8.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_09,0.5551455745566644,80.40875279967149,9.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_10,0.5595192240830466,80.69696791766431,10.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_11,0.5744226588739002,81.49028955057274,11.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_12,0.5825537628955674,81.56611833708078,12.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_13,0.5729376790696725,77.5835042555345,13.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_14,0.5864606574831979,122.23192209050836,14.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_15,0.5948946353826893,116.84524664410162,15.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_16,0.5905640223688163,112.94550310360472,16.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_17,0.5689674547891518,81.3575846474316,17.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_18,0.575448830381037,82.27234569835896,18.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_19,0.5743213190829701,80.51411342429648,19.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_20,0.5846381651674946,80.53484445668914,20.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_21,0.6042811802154539,77.93688206389336,21.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_22,0.6308357583705535,78.9882058460834,22.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_23,0.6512441653210693,77.62959315160674,23.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_24,0.6632756900720044,77.67167359449466,24.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_25,0.6563538679686546,77.25668500530041,25.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_26,0.6259035153540672,77.30978998388008,26.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_27,0.6240474052178883,75.59777316005332,27.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_28,0.6290600069210425,75.09555228410815,28.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_29,0.6349770641476308,74.16280320718602,29.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_30,0.6332578584455102,74.62503885481237,30.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_31,0.6581331124218518,78.12677043099477,31.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_32,0.6678828842643787,77.52143436297234,32.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_33,0.6742996706968136,77.28367400556317,33.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_34,0.6823320214682602,77.7922607366516,34.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_35,0.6852939141005431,79.20056681238277,35.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_36,0.6895800259556067,79.36668999785084,36.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_37,0.6894852062070428,79.98549170693762,37.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_38,0.6811940770810498,80.84332628770402,38.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_39,0.6480694423807728,86.38816527850892,39.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_40,0.6443469783630291,103.58734888466331,40.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_41,0.643337841258024,106.89937804058094,41.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_42,0.6387378063886596,110.4023145634342,42.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_43,0.6236901355381178,115.2115459006212,43.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_44,0.6313895357551469,81.1444974591727,44.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_45,0.632627070827797,81.83137259384681,45.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_46,0.6321297351703071,82.32228473393923,46.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_47,0.63598408594529,83.48418830575707,47.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_48,0.6324317626866809,81.28607858480946,48.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_49,0.6267292907776798,80.91357015444689,49.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_50,0.6139186819908977,81.76430719003903,50.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_51,0.5954794515323487,76.65970039326861,51.0,2021.0,0.6005633005185186,-0.547
ID_-0.547_29.653_2021_52,0.5549744586882425,76.11347514401241,52.0,2021.0,0.6005633005185186,-0.547
ID_-0.569_30.031_2021_00,100.35681402980534,72.08800313024554,0.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_01,101.44531873541844,80.8857731675051,1.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_02,105.43094279304844,83.06136411762462,2.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_03,107.7354312622768,83.51770443228028,3.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_04,111.18341824654608,84.68930439261348,4.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_05,112.12943433486748,85.61884000228967,5.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_06,112.46546799927457,84.98452736903467,6.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_07,112.13234043102996,84.30321034046915,7.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_08,113.36092170163336,84.93675058164467,8.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_09,109.697380251345,80.40875279967149,9.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_10,112.0545309947259,80.69696791766431,10.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_11,116.10351670502864,81.49028955057274,11.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_12,119.69319413498488,81.56611833708078,12.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_13,119.8168571571724,77.5835042555345,13.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_14,126.52518926305228,122.23192209050836,14.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_15,130.2567553755063,116.84524664410162,15.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_16,130.50551119001832,112.94550310360472,16.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_17,128.10011992167873,81.3575846474316,17.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_18,124.8335476893466,82.27234569835896,18.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_19,121.76050152299912,80.51411342429648,19.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_20,121.060127943111,80.53484445668914,20.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_21,122.45590418912428,77.93688206389336,21.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_22,118.83739294968258,78.9882058460834,22.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_23,119.82386283772132,77.62959315160674,23.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_24,119.59616544140778,77.67167359449466,24.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_25,116.53617668332215,77.25668500530041,25.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_26,109.32245172780726,77.30978998388008,26.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_27,109.61114198997495,75.59777316005332,27.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_28,110.0356434541199,75.09555228410815,28.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_29,110.29399267638831,74.16280320718602,29.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_30,111.84544688702336,74.62503885481237,30.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_31,113.70873863309048,78.12677043099477,31.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_32,116.50987870586832,77.52143436297234,32.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_33,119.8610167941692,77.28367400556317,33.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_34,125.296009914856,77.7922607366516,34.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_35,124.15356780861448,79.20056681238277,35.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_36,127.07322591229564,79.36668999785084,36.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_37,130.209380660898,79.98549170693762,37.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_38,130.9082140986081,80.84332628770402,38.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_39,126.7986405556284,86.38816527850892,39.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_40,128.38626599063576,103.58734888466331,40.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_41,130.26191166706522,106.89937804058094,41.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_42,128.7298967397269,110.4023145634342,42.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_43,127.88044970250566,115.2115459006212,43.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_44,125.84075085597348,81.1444974591727,44.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_45,124.84126552577182,81.83137259384681,45.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_46,123.96931349963062,82.32228473393923,46.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_47,126.19360974829004,83.48418830575707,47.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_48,121.10465203286388,81.28607858480946,48.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_49,118.32089235143717,80.91357015444689,49.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_50,116.13672656513472,81.76430719003903,50.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_51,112.42875240832043,76.65970039326861,51.0,2021.0,118.37622533333332,-0.569
ID_-0.569_30.031_2021_52,105.10103195394927,76.11347514401241,52.0,2021.0,118.37622533333332,-0.569
ID_-0.598_29.102_2021_00,0.0799727596975307,72.08800313024554,0.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_01,0.0800519669462726,80.8857731675051,1.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_02,0.0821220001565475,83.06136411762462,2.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_03,0.0842873021099741,83.51770443228028,3.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_04,0.0847307754552615,84.68930439261348,4.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_05,0.0873431454926666,85.61884000228967,5.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_06,0.087124343528116,84.98452736903467,6.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_07,0.0858289809417671,84.30321034046915,7.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_08,0.0846586586463974,84.93675058164467,8.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_09,0.0849989564863649,80.40875279967149,9.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_10,0.0856784747798035,80.69696791766431,10.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_11,0.0879743968605212,81.49028955057274,11.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_12,0.0892617394529828,81.56611833708078,12.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_13,0.0878202420561265,77.5835042555345,13.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_14,0.089958727183953,122.23192209050836,14.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_15,0.0913055411571299,116.84524664410162,15.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_16,0.0906703222004389,112.94550310360472,16.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_17,0.0873764086097659,81.3575846474316,17.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_18,0.0882933926269402,82.27234569835896,18.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_19,0.0880880625698655,80.51411342429648,19.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_20,0.0896303936117596,80.53484445668914,20.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_21,0.0926029767586248,77.93688206389336,21.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_22,0.0965348760719735,78.9882058460834,22.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_23,0.0996176349759096,77.62959315160674,23.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_24,0.1014358917385149,77.67167359449466,24.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_25,0.1003765458701295,77.25668500530041,25.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_26,0.0957054844692898,77.30978998388008,26.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_27,0.0954428847731935,75.59777316005332,27.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_28,0.0962294056693508,75.09555228410815,28.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_29,0.097138756346684,74.16280320718602,29.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_30,0.0968998937514699,74.62503885481237,30.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_31,0.1006664652009752,78.12677043099477,31.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_32,0.1021938879971029,77.52143436297234,32.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_33,0.1032181646012637,77.28367400556317,33.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_34,0.1045033139395775,77.7922607366516,34.0,2021.0,0.0919690748962963,-0.598
ID_-0.598_29.102_2021_35,0.1049132826217544,79.20056681238277,35.0,2021.0,0.0919690748962963,-0.598
