ID_LAT_LON_YEAR_WEEK,Location_week_no_enc,year
ID_-0.510_29.290_2021_51,4.198552,2021.0
ID_-0.510_29.290_2021_52,4.103823066666667,2021.0
ID_-0.528_29.472_2021_00,3.665986133333334,2021.0
ID_-0.528_29.472_2021_01,4.2143972666666665,2021.0
ID_-0.528_29.472_2021_02,4.355114466666667,2021.0
ID_-0.528_29.472_2021_03,4.376957666666667,2021.0
ID_-0.528_29.472_2021_04,4.458651866666667,2021.0
ID_-0.528_29.472_2021_05,4.450705766666666,2021.0
ID_-0.528_29.472_2021_06,4.415136400000001,2021.0
ID_-0.528_29.472_2021_07,4.393498666666667,2021.0
ID_-0.528_29.472_2021_08,4.4567391333333335,2021.0
ID_-0.528_29.472_2021_09,4.263671933333334,2021.0
ID_-0.528_29.472_2021_10,4.3620318,2021.0
ID_-0.528_29.472_2021_11,4.4380507,2021.0
ID_-0.528_29.472_2021_12,4.4699669,2021.0
ID_-0.528_29.472_2021_13,4.227589,2021.0
ID_-0.528_29.472_2021_14,4.540601,2021.0
ID_-0.528_29.472_2021_15,4.40290405,2021.0
ID_-0.528_29.472_2021_16,4.41698765,2021.0
ID_-0.528_29.472_2021_17,4.28154305,2021.0
ID_-0.528_29.472_2021_18,4.3539491,2021.0
ID_-0.528_29.472_2021_19,4.28647255,2021.0
ID_-0.528_29.472_2021_20,4.31205475,2021.0
ID_-0.528_29.472_2021_21,4.17967465,2021.0
ID_-0.528_29.472_2021_22,4.2891582,2021.0
ID_-0.528_29.472_2021_23,4.20014965,2021.0
ID_-0.528_29.472_2021_24,4.19956815,2021.0
ID_-0.528_29.472_2021_25,4.1663612,2021.0
ID_-0.528_29.472_2021_26,4.188519749999999,2021.0
ID_-0.528_29.472_2021_27,4.0796785,2021.0
ID_-0.528_29.472_2021_28,4.05001285,2021.0
ID_-0.528_29.472_2021_29,3.99508225,2021.0
ID_-0.528_29.472_2021_30,4.0209297,2021.0
ID_-0.528_29.472_2021_31,4.2510653000000005,2021.0
ID_-0.528_29.472_2021_32,4.21102835,2021.0
ID_-0.528_29.472_2021_33,4.192247,2021.0
ID_-0.528_29.472_2021_34,4.2181616,2021.0
ID_-0.528_29.472_2021_35,4.3427143,2021.0
ID_-0.528_29.472_2021_36,4.332624333333333,2021.0
ID_-0.528_29.472_2021_37,4.3558555,2021.0
ID_-0.528_29.472_2021_38,4.3882870333333335,2021.0
ID_-0.528_29.472_2021_39,4.261714766666667,2021.0
ID_-0.528_29.472_2021_40,4.267502166666667,2021.0
ID_-0.528_29.472_2021_41,4.2527879,2021.0
ID_-0.528_29.472_2021_42,4.385155233333333,2021.0
ID_-0.528_29.472_2021_43,4.4992426666666665,2021.0
ID_-0.528_29.472_2021_44,4.4855561,2021.0
ID_-0.528_29.472_2021_45,4.4976918333333336,2021.0
ID_-0.528_29.472_2021_46,4.5122010333333336,2021.0
ID_-0.528_29.472_2021_47,4.535128666666666,2021.0
ID_-0.528_29.472_2021_48,4.518470099999999,2021.0
ID_-0.528_29.472_2021_49,4.5734541,2021.0
ID_-0.528_29.472_2021_50,4.585223466666666,2021.0
ID_-0.528_29.472_2021_51,4.255349266666667,2021.0
ID_-0.528_29.472_2021_52,4.216588466666667,2021.0
ID_-0.547_29.653_2021_00,0.4851993433333333,2021.0
ID_-0.547_29.653_2021_01,0.5271594333333334,2021.0
ID_-0.547_29.653_2021_02,0.54202649,2021.0
ID_-0.547_29.653_2021_03,0.55052522,2021.0
ID_-0.547_29.653_2021_04,0.5572229466666667,2021.0
ID_-0.547_29.653_2021_05,0.5567806533333334,2021.0
ID_-0.547_29.653_2021_06,0.5583330333333333,2021.0
ID_-0.547_29.653_2021_07,0.5561526166666666,2021.0
ID_-0.547_29.653_2021_08,0.56068031,2021.0
ID_-0.547_29.653_2021_09,0.5592715666666667,2021.0
ID_-0.547_29.653_2021_10,0.5645611333333332,2021.0
ID_-0.547_29.653_2021_11,0.564147615,2021.0
ID_-0.547_29.653_2021_12,0.5654983549999999,2021.0
ID_-0.547_29.653_2021_13,0.545492425,2021.0
ID_-0.547_29.653_2021_14,0.597002595,2021.0
ID_-0.547_29.653_2021_15,0.594206985,2021.0
ID_-0.547_29.653_2021_16,0.596985635,2021.0
ID_-0.547_29.653_2021_17,0.570381165,2021.0
ID_-0.547_29.653_2021_18,0.594837335,2021.0
ID_-0.547_29.653_2021_19,0.59540292,2021.0
ID_-0.547_29.653_2021_20,0.5993225,2021.0
ID_-0.547_29.653_2021_21,0.59688007,2021.0
ID_-0.547_29.653_2021_22,0.626163095,2021.0
ID_-0.547_29.653_2021_23,0.6286088000000001,2021.0
ID_-0.547_29.653_2021_24,0.64030406,2021.0
ID_-0.547_29.653_2021_25,0.63356927,2021.0
ID_-0.547_29.653_2021_26,0.6434417299999999,2021.0
ID_-0.547_29.653_2021_27,0.63569068,2021.0
ID_-0.547_29.653_2021_28,0.623203585,2021.0
ID_-0.547_29.653_2021_29,0.628725975,2021.0
ID_-0.547_29.653_2021_30,0.618454905,2021.0
ID_-0.547_29.653_2021_31,0.67894895,2021.0
ID_-0.547_29.653_2021_32,0.6692748850000001,2021.0
ID_-0.547_29.653_2021_33,0.66323023,2021.0
ID_-0.547_29.653_2021_34,0.6565493,2021.0
ID_-0.547_29.653_2021_35,0.6770336833333334,2021.0
ID_-0.547_29.653_2021_36,0.6712787066666667,2021.0
ID_-0.547_29.653_2021_37,0.67049052,2021.0
ID_-0.547_29.653_2021_38,0.6669448666666667,2021.0
ID_-0.547_29.653_2021_39,0.6501600966666667,2021.0
ID_-0.547_29.653_2021_40,0.62072143,2021.0
ID_-0.547_29.653_2021_41,0.6212020866666667,2021.0
ID_-0.547_29.653_2021_42,0.62260192,2021.0
ID_-0.547_29.653_2021_43,0.62086595,2021.0
ID_-0.547_29.653_2021_44,0.5959917466666667,2021.0
ID_-0.547_29.653_2021_45,0.6072142766666667,2021.0
ID_-0.547_29.653_2021_46,0.6120566466666667,2021.0
ID_-0.547_29.653_2021_47,0.6293495966666667,2021.0
ID_-0.547_29.653_2021_48,0.5985196033333334,2021.0
ID_-0.547_29.653_2021_49,0.5910219333333333,2021.0
ID_-0.547_29.653_2021_50,0.59562415,2021.0
ID_-0.547_29.653_2021_51,0.5650474966666666,2021.0
ID_-0.547_29.653_2021_52,0.54709569,2021.0
ID_-0.569_30.031_2021_00,96.73580833333334,2021.0
ID_-0.569_30.031_2021_01,106.00721333333333,2021.0
ID_-0.569_30.031_2021_02,108.94668366666669,2021.0
ID_-0.569_30.031_2021_03,109.72231333333332,2021.0
ID_-0.569_30.031_2021_04,111.004877,2021.0
ID_-0.569_30.031_2021_05,115.33032466666668,2021.0
ID_-0.569_30.031_2021_06,114.62379,2021.0
ID_-0.569_30.031_2021_07,112.694665,2021.0
ID_-0.569_30.031_2021_08,111.62197866666666,2021.0
ID_-0.569_30.031_2021_09,115.34423,2021.0
ID_-0.569_30.031_2021_10,117.60254166666664,2021.0
ID_-0.569_30.031_2021_11,118.234445,2021.0
ID_-0.569_30.031_2021_12,116.27797,2021.0
ID_-0.569_30.031_2021_13,110.05892,2021.0
ID_-0.569_30.031_2021_14,134.901355,2021.0
ID_-0.569_30.031_2021_15,129.97093,2021.0
ID_-0.569_30.031_2021_16,126.602663,2021.0
ID_-0.569_30.031_2021_17,128.68226,2021.0
ID_-0.569_30.031_2021_18,130.29041,2021.0
ID_-0.569_30.031_2021_19,125.773663,2021.0
ID_-0.569_30.031_2021_20,123.6437125,2021.0
ID_-0.569_30.031_2021_21,117.62762,2021.0
ID_-0.569_30.031_2021_22,116.927745,2021.0
ID_-0.569_30.031_2021_23,115.6166975,2021.0
ID_-0.569_30.031_2021_24,115.644855,2021.0
ID_-0.569_30.031_2021_25,114.7837905,2021.0
ID_-0.569_30.031_2021_26,114.6820225,2021.0
ID_-0.569_30.031_2021_27,112.1987525,2021.0
ID_-0.569_30.031_2021_28,110.60893,2021.0
ID_-0.569_30.031_2021_29,109.7043425,2021.0
ID_-0.569_30.031_2021_30,109.7927175,2021.0
ID_-0.569_30.031_2021_31,119.5631475,2021.0
ID_-0.569_30.031_2021_32,118.498005,2021.0
ID_-0.569_30.031_2021_33,117.992815,2021.0
ID_-0.569_30.031_2021_34,118.5165525,2021.0
ID_-0.569_30.031_2021_35,125.07171833333332,2021.0
ID_-0.569_30.031_2021_36,126.25848,2021.0
ID_-0.569_30.031_2021_37,127.95017,2021.0
ID_-0.569_30.031_2021_38,130.05425533333334,2021.0
ID_-0.569_30.031_2021_39,126.44729666666666,2021.0
ID_-0.569_30.031_2021_40,122.51587666666668,2021.0
ID_-0.569_30.031_2021_41,125.77989666666667,2021.0
ID_-0.569_30.031_2021_42,128.95505333333332,2021.0
ID_-0.569_30.031_2021_43,133.46115666666665,2021.0
ID_-0.569_30.031_2021_44,118.61378133333334,2021.0
ID_-0.569_30.031_2021_45,121.91114666666664,2021.0
ID_-0.569_30.031_2021_46,123.54896033333334,2021.0
ID_-0.569_30.031_2021_47,128.97148,2021.0
ID_-0.569_30.031_2021_48,117.95740333333332,2021.0
ID_-0.569_30.031_2021_49,112.27897333333333,2021.0
ID_-0.569_30.031_2021_50,114.62798666666669,2021.0
ID_-0.569_30.031_2021_51,109.45726466666667,2021.0
ID_-0.569_30.031_2021_52,109.03860000000002,2021.0
ID_-0.598_29.102_2021_00,0.0742777546666666,2021.0
ID_-0.598_29.102_2021_01,0.0806681763333333,2021.0
ID_-0.598_29.102_2021_02,0.08293782,2021.0
ID_-0.598_29.102_2021_03,0.0842325166666666,2021.0
ID_-0.598_29.102_2021_04,0.0852505233333333,2021.0
ID_-0.598_29.102_2021_05,0.0852830916666666,2021.0
ID_-0.598_29.102_2021_06,0.085513903,2021.0
ID_-0.598_29.102_2021_07,0.0851564546666666,2021.0
ID_-0.598_29.102_2021_08,0.0858112466666666,2021.0
ID_-0.598_29.102_2021_09,0.0856984186666666,2021.0
ID_-0.598_29.102_2021_10,0.0865157166666666,2021.0
ID_-0.598_29.102_2021_11,0.0864478049999999,2021.0
ID_-0.598_29.102_2021_12,0.086613475,2021.0
ID_-0.598_29.102_2021_13,0.0835321099999999,2021.0
ID_-0.598_29.102_2021_14,0.0916676449999999,2021.0
ID_-0.598_29.102_2021_15,0.091191723,2021.0
ID_-0.598_29.102_2021_16,0.0915539824999999,2021.0
ID_-0.598_29.102_2021_17,0.087560945,2021.0
ID_-0.598_29.102_2021_18,0.09127388,2021.0
ID_-0.598_29.102_2021_19,0.09129897,2021.0
ID_-0.598_29.102_2021_20,0.091851725,2021.0
ID_-0.598_29.102_2021_21,0.091405345,2021.0
ID_-0.598_29.102_2021_22,0.0957977449999999,2021.0
ID_-0.598_29.102_2021_23,0.096164725,2021.0
ID_-0.598_29.102_2021_24,0.0979351845,2021.0
ID_-0.598_29.102_2021_25,0.09690868,2021.0
ID_-0.598_29.102_2021_26,0.0984133,2021.0
ID_-0.598_29.102_2021_27,0.097238122,2021.0
ID_-0.598_29.102_2021_28,0.0953276899999999,2021.0
ID_-0.598_29.102_2021_29,0.096160205,2021.0
ID_-0.598_29.102_2021_30,0.094601374,2021.0
ID_-0.598_29.102_2021_31,0.1039067029999999,2021.0
ID_-0.598_29.102_2021_32,0.10243242,2021.0
ID_-0.598_29.102_2021_33,0.101512607,2021.0
ID_-0.598_29.102_2021_34,0.1005040849999999,2021.0
ID_-0.598_29.102_2021_35,0.1036851133333333,2021.0
ID_-0.598_29.102_2021_36,0.1028337166666666,2021.0
ID_-0.598_29.102_2021_37,0.1027373946666666,2021.0
ID_-0.598_29.102_2021_38,0.1022283786666666,2021.0
ID_-0.598_29.102_2021_39,0.0996479866666666,2021.0
ID_-0.598_29.102_2021_40,0.0951136083333333,2021.0
ID_-0.598_29.102_2021_41,0.0952432233333333,2021.0
ID_-0.598_29.102_2021_42,0.0954800069999999,2021.0
ID_-0.598_29.102_2021_43,0.0952677383333333,2021.0
ID_-0.598_29.102_2021_44,0.0912252853333333,2021.0
ID_-0.598_29.102_2021_45,0.09297565,2021.0
ID_-0.598_29.102_2021_46,0.0937325293333333,2021.0
ID_-0.598_29.102_2021_47,0.09643446,2021.0
ID_-0.598_29.102_2021_48,0.0915809486666666,2021.0
ID_-0.598_29.102_2021_49,0.0903368636666666,2021.0
ID_-0.598_29.102_2021_50,0.09106961,2021.0
ID_-0.598_29.102_2021_51,0.08642597,2021.0
ID_-0.598_29.102_2021_52,0.0837106333333333,2021.0
ID_-0.604_29.896_2021_00,61.18752666666666,2021.0
ID_-0.604_29.896_2021_01,67.35214666666667,2021.0
ID_-0.604_29.896_2021_02,69.04582333333333,2021.0
ID_-0.604_29.896_2021_03,69.43531,2021.0
ID_-0.604_29.896_2021_04,70.20129466666667,2021.0
ID_-0.604_29.896_2021_05,72.47312333333333,2021.0
ID_-0.604_29.896_2021_06,71.934908,2021.0
ID_-0.604_29.896_2021_07,70.845232,2021.0
ID_-0.604_29.896_2021_08,70.44733166666667,2021.0
ID_-0.604_29.896_2021_09,71.817603,2021.0
ID_-0.604_29.896_2021_10,73.14290666666666,2021.0
ID_-0.604_29.896_2021_11,73.549305,2021.0
ID_-0.604_29.896_2021_12,72.644755,2021.0
ID_-0.604_29.896_2021_13,68.97366500000001,2021.0
ID_-0.604_29.896_2021_14,82.37048999999999,2021.0
ID_-0.604_29.896_2021_15,79.41683699999999,2021.0
ID_-0.604_29.896_2021_16,77.6678475,2021.0
ID_-0.604_29.896_2021_17,78.648275,2021.0
ID_-0.604_29.896_2021_18,79.319955,2021.0
ID_-0.604_29.896_2021_19,76.74544,2021.0
ID_-0.604_29.896_2021_20,75.7282755,2021.0
ID_-0.604_29.896_2021_21,72.37727,2021.0
ID_-0.604_29.896_2021_22,72.02367000000001,2021.0
ID_-0.604_29.896_2021_23,71.070055,2021.0
ID_-0.604_29.896_2021_24,71.05178699999999,2021.0
ID_-0.604_29.896_2021_25,70.657497,2021.0
ID_-0.604_29.896_2021_26,70.627453,2021.0
ID_-0.604_29.896_2021_27,69.30323,2021.0
ID_-0.604_29.896_2021_28,68.56388000000001,2021.0
ID_-0.604_29.896_2021_29,67.87427,2021.0
ID_-0.604_29.896_2021_30,68.122598,2021.0
ID_-0.604_29.896_2021_31,73.408575,2021.0
ID_-0.604_29.896_2021_32,72.8345775,2021.0
ID_-0.604_29.896_2021_33,72.6162645,2021.0
ID_-0.604_29.896_2021_34,73.05192,2021.0
ID_-0.604_29.896_2021_35,75.725998,2021.0
ID_-0.604_29.896_2021_36,76.358727,2021.0
ID_-0.604_29.896_2021_37,77.31235199999999,2021.0
ID_-0.604_29.896_2021_38,78.54651333333334,2021.0
ID_-0.604_29.896_2021_39,76.45326999999999,2021.0
ID_-0.604_29.896_2021_40,74.56857333333333,2021.0
ID_-0.604_29.896_2021_41,76.29748333333333,2021.0
ID_-0.604_29.896_2021_42,78.39937833333333,2021.0
ID_-0.604_29.896_2021_43,81.04404333333333,2021.0
ID_-0.604_29.896_2021_44,73.342018,2021.0
ID_-0.604_29.896_2021_45,74.96952133333333,2021.0
ID_-0.604_29.896_2021_46,75.82775333333333,2021.0
ID_-0.604_29.896_2021_47,78.51096666666666,2021.0
ID_-0.604_29.896_2021_48,73.10899666666667,2021.0
ID_-0.604_29.896_2021_49,70.4272,2021.0
ID_-0.604_29.896_2021_50,71.82315666666666,2021.0
ID_-0.604_29.896_2021_51,68.30391466666667,2021.0
ID_-0.604_29.896_2021_52,68.098563,2021.0
ID_-0.615_30.885_2021_00,73.11913666666668,2021.0
ID_-0.615_30.885_2021_01,82.53283133333333,2021.0
ID_-0.615_30.885_2021_02,85.08492333333334,2021.0
ID_-0.615_30.885_2021_03,85.425258,2021.0
ID_-0.615_30.885_2021_04,86.76305133333334,2021.0
ID_-0.615_30.885_2021_05,88.87492666666667,2021.0
ID_-0.615_30.885_2021_06,88.06396333333333,2021.0
ID_-0.615_30.885_2021_07,86.93307666666665,2021.0
ID_-0.615_30.885_2021_08,86.96445533333333,2021.0
ID_-0.615_30.885_2021_09,86.659765,2021.0
ID_-0.615_30.885_2021_10,88.72125333333334,2021.0
ID_-0.615_30.885_2021_11,89.917145,2021.0
ID_-0.615_30.885_2021_12,89.261498,2021.0
ID_-0.615_30.885_2021_13,84.09530000000001,2021.0
ID_-0.615_30.885_2021_14,98.22501,2021.0
ID_-0.615_30.885_2021_15,94.298522,2021.0
ID_-0.615_30.885_2021_16,92.6877025,2021.0
ID_-0.615_30.885_2021_17,93.055065,2021.0
ID_-0.615_30.885_2021_18,93.83204,2021.0
ID_-0.615_30.885_2021_19,90.795875,2021.0
ID_-0.615_30.885_2021_20,89.892222,2021.0
ID_-0.615_30.885_2021_21,85.466115,2021.0
ID_-0.615_30.885_2021_22,85.341564,2021.0
ID_-0.615_30.885_2021_23,83.58895,2021.0
ID_-0.615_30.885_2021_24,83.189968,2021.0
ID_-0.615_30.885_2021_25,82.616795,2021.0
ID_-0.615_30.885_2021_26,82.5004325,2021.0
ID_-0.615_30.885_2021_27,80.31644,2021.0
ID_-0.615_30.885_2021_28,79.620085,2021.0
ID_-0.615_30.885_2021_29,78.351993,2021.0
ID_-0.615_30.885_2021_30,79.0469075,2021.0
ID_-0.615_30.885_2021_31,84.4844525,2021.0
ID_-0.615_30.885_2021_32,83.83251,2021.0
ID_-0.615_30.885_2021_33,83.576035,2021.0
ID_-0.615_30.885_2021_34,84.36328499999999,2021.0
ID_-0.615_30.885_2021_35,88.33161366666667,2021.0
ID_-0.615_30.885_2021_36,89.00361500000001,2021.0
ID_-0.615_30.885_2021_37,90.13731333333334,2021.0
ID_-0.615_30.885_2021_38,91.67650333333334,2021.0
ID_-0.615_30.885_2021_39,89.01232866666668,2021.0
ID_-0.615_30.885_2021_40,88.12883866666668,2021.0
ID_-0.615_30.885_2021_41,89.567725,2021.0
ID_-0.615_30.885_2021_42,92.60873666666669,2021.0
ID_-0.615_30.885_2021_43,96.21175166666669,2021.0
ID_-0.615_30.885_2021_44,89.48397,2021.0
ID_-0.615_30.885_2021_45,90.87294466666668,2021.0
ID_-0.615_30.885_2021_46,91.68502533333331,2021.0
ID_-0.615_30.885_2021_47,94.04343666666666,2021.0
ID_-0.615_30.885_2021_48,89.43291133333332,2021.0
ID_-0.615_30.885_2021_49,87.49032666666666,2021.0
ID_-0.615_30.885_2021_50,88.633148,2021.0
ID_-0.615_30.885_2021_51,83.36012666666666,2021.0
ID_-0.615_30.885_2021_52,83.33349533333333,2021.0
ID_-0.627_29.773_2021_00,96.31727833333332,2021.0
ID_-0.627_29.773_2021_01,109.03412133333336,2021.0
ID_-0.627_29.773_2021_02,112.30331466666668,2021.0
ID_-0.627_29.773_2021_03,112.83120966666668,2021.0
ID_-0.627_29.773_2021_04,114.607548,2021.0
ID_-0.627_29.773_2021_05,115.81073133333332,2021.0
ID_-0.627_29.773_2021_06,114.84588133333334,2021.0
ID_-0.627_29.773_2021_07,113.80194666666668,2021.0
ID_-0.627_29.773_2021_08,114.56122333333332,2021.0
ID_-0.627_29.773_2021_09,112.23117133333334,2021.0
ID_-0.627_29.773_2021_10,114.66221,2021.0
ID_-0.627_29.773_2021_11,116.1751025,2021.0
ID_-0.627_29.773_2021_12,116.12162,2021.0
ID_-0.627_29.773_2021_13,109.9381,2021.0
ID_-0.627_29.773_2021_14,123.27998,2021.0
ID_-0.627_29.773_2021_15,119.111435,2021.0
ID_-0.627_29.773_2021_16,118.197135,2021.0
ID_-0.627_29.773_2021_17,116.995392,2021.0
ID_-0.627_29.773_2021_18,118.366422,2021.0
ID_-0.627_29.773_2021_19,115.580305,2021.0
ID_-0.627_29.773_2021_20,115.327155,2021.0
ID_-0.627_29.773_2021_21,111.04523,2021.0
ID_-0.627_29.773_2021_22,112.384355,2021.0
ID_-0.627_29.773_2021_23,110.26147,2021.0
ID_-0.627_29.773_2021_24,110.136233,2021.0
ID_-0.627_29.773_2021_25,109.40967,2021.0
ID_-0.627_29.773_2021_26,109.588827,2021.0
ID_-0.627_29.773_2021_27,106.951925,2021.0
ID_-0.627_29.773_2021_28,106.119595,2021.0
ID_-0.627_29.773_2021_29,104.700967,2021.0
ID_-0.627_29.773_2021_30,105.4029,2021.0
ID_-0.627_29.773_2021_31,111.874147,2021.0
ID_-0.627_29.773_2021_32,110.939063,2021.0
ID_-0.627_29.773_2021_33,110.555395,2021.0
ID_-0.627_29.773_2021_34,111.342265,2021.0
ID_-0.627_29.773_2021_35,114.78915,2021.0
ID_-0.627_29.773_2021_36,115.09123166666666,2021.0
ID_-0.627_29.773_2021_37,116.09848,2021.0
ID_-0.627_29.773_2021_38,117.470297,2021.0
ID_-0.627_29.773_2021_39,114.20515666666668,2021.0
ID_-0.627_29.773_2021_40,113.416718,2021.0
ID_-0.627_29.773_2021_41,114.284768,2021.0
ID_-0.627_29.773_2021_42,117.84399666666668,2021.0
ID_-0.627_29.773_2021_43,121.45640333333334,2021.0
ID_-0.627_29.773_2021_44,116.685215,2021.0
ID_-0.627_29.773_2021_45,117.81326,2021.0
ID_-0.627_29.773_2021_46,118.55783466666666,2021.0
ID_-0.627_29.773_2021_47,120.47661366666668,2021.0
ID_-0.627_29.773_2021_48,117.10681333333332,2021.0
ID_-0.627_29.773_2021_49,116.41251133333331,2021.0
ID_-0.627_29.773_2021_50,117.48656,2021.0
ID_-0.627_29.773_2021_51,109.99252666666666,2021.0
ID_-0.627_29.773_2021_52,109.38447,2021.0
ID_-0.637_30.763_2021_00,39.15106266666667,2021.0
ID_-0.637_30.763_2021_01,41.25774633333334,2021.0
ID_-0.637_30.763_2021_02,42.214035333333335,2021.0
ID_-0.637_30.763_2021_03,42.65463066666667,2021.0
ID_-0.637_30.763_2021_04,42.912125333333336,2021.0
ID_-0.637_30.763_2021_05,45.76411233333334,2021.0
ID_-0.637_30.763_2021_06,45.621946,2021.0
ID_-0.637_30.763_2021_07,44.53583,2021.0
ID_-0.637_30.763_2021_08,43.411028666666674,2021.0
ID_-0.637_30.763_2021_09,47.306296,2021.0
ID_-0.637_30.763_2021_10,48.03026333333333,2021.0
ID_-0.637_30.763_2021_11,47.816826,2021.0
ID_-0.637_30.763_2021_12,46.334728,2021.0
ID_-0.637_30.763_2021_13,44.030668,2021.0
ID_-0.637_30.763_2021_14,58.062525,2021.0
ID_-0.637_30.763_2021_15,55.987558500000006,2021.0
ID_-0.637_30.763_2021_16,53.7700995,2021.0
ID_-0.637_30.763_2021_17,55.747177,2021.0
ID_-0.637_30.763_2021_18,56.539974,2021.0
ID_-0.637_30.763_2021_19,54.213345,2021.0
ID_-0.637_30.763_2021_20,52.7079965,2021.0
ID_-0.637_30.763_2021_21,49.894875,2021.0
ID_-0.637_30.763_2021_22,48.979222,2021.0
ID_-0.637_30.763_2021_23,48.8932315,2021.0
ID_-0.637_30.763_2021_24,49.082609,2021.0
ID_-0.637_30.763_2021_25,48.704647,2021.0
ID_-0.637_30.763_2021_26,48.6309435,2021.0
ID_-0.637_30.763_2021_27,47.8394315,2021.0
ID_-0.637_30.763_2021_28,46.885915,2021.0
ID_-0.637_30.763_2021_29,46.82979,2021.0
ID_-0.637_30.763_2021_30,46.53134,2021.0
ID_-0.637_30.763_2021_31,51.8310315,2021.0
ID_-0.637_30.763_2021_32,51.3343115,2021.0
ID_-0.637_30.763_2021_33,51.076025,2021.0
ID_-0.637_30.763_2021_34,51.1051635,2021.0
ID_-0.637_30.763_2021_35,54.569938,2021.0
ID_-0.637_30.763_2021_36,55.320628,2021.0
ID_-0.637_30.763_2021_37,56.199969,2021.0
ID_-0.637_30.763_2021_38,57.22830866666667,2021.0
ID_-0.637_30.763_2021_39,55.69737366666667,2021.0
ID_-0.637_30.763_2021_40,52.70934866666667,2021.0
ID_-0.637_30.763_2021_41,54.912387333333335,2021.0
ID_-0.637_30.763_2021_42,55.89247233333333,2021.0
ID_-0.637_30.763_2021_43,57.82142266666667,2021.0
ID_-0.637_30.763_2021_44,48.06532166666667,2021.0
ID_-0.637_30.763_2021_45,50.227899666666666,2021.0
ID_-0.637_30.763_2021_46,51.223579,2021.0
ID_-0.637_30.763_2021_47,54.73949366666667,2021.0
ID_-0.637_30.763_2021_48,47.405661,2021.0
ID_-0.637_30.763_2021_49,43.23546733333333,2021.0
ID_-0.637_30.763_2021_50,44.702411000000005,2021.0
ID_-0.637_30.763_2021_51,43.61994000000001,2021.0
ID_-0.637_30.763_2021_52,43.40833933333334,2021.0
ID_-0.653_30.447_2021_00,27.41499833333333,2021.0
ID_-0.653_30.447_2021_01,28.83592,2021.0
ID_-0.653_30.447_2021_02,29.49522966666667,2021.0
ID_-0.653_30.447_2021_03,29.793353,2021.0
ID_-0.653_30.447_2021_04,29.961661000000003,2021.0
ID_-0.653_30.447_2021_05,32.10408366666667,2021.0
ID_-0.653_30.447_2021_06,31.993263666666664,2021.0
