ID_LAT_LON_YEAR_WEEK,emission,pred_1_10,emission_1_10,Cycles,emission_1_10_lag_1,emission_1_10_lag_2,Cycles_forecast
ID_-0.528_29.472_2021_19,4.0410075,4.221870734344744,-0.180863234344744,-0.4263479749493987,-0.3797060577273372,-0.6413282510132707,0.5661740899085999
ID_-0.528_29.472_2021_20,4.1618795,4.573076118723425,-0.4111966187234248,-0.2310876023328365,-0.180863234344744,-0.3797060577273372,0.096159428358078
ID_-0.528_29.472_2021_21,4.2472563,4.197843977724808,0.0494123222751916,-0.2678896212278518,-0.4111966187234248,-0.180863234344744,0.033472031354904175
ID_-0.528_29.472_2021_22,4.444772,4.352735836035884,0.0920361639641162,-0.1311664860769184,0.0494123222751916,-0.4111966187234248,0.22509042918682098
ID_-0.528_29.472_2021_23,4.2752533,4.226154504492804,0.0490987955071959,0.0633302280519392,0.0920361639641162,0.0494123222751916,0.5920476317405701
ID_-0.528_29.472_2021_24,4.2377763,4.112964600611416,0.1248116993885837,0.0585665514455326,0.0490987955071959,0.0920361639641162,0.5093022584915161
ID_-0.528_29.472_2021_25,4.17716,4.365481157640119,-0.1883211576401189,0.0791251152986929,0.1248116993885837,0.0490987955071959,0.24276532232761383
ID_-0.528_29.472_2021_26,4.1245365,4.13228465283822,-0.0077481528382206,-0.0443384544494652,-0.1883211576401189,0.1248116993885837,0.3837254047393799
ID_-0.528_29.472_2021_27,4.003774,3.90106408135432,0.1027099186456799,-0.0748212714475168,-0.0077481528382206,-0.1883211576401189,0.5466476082801819
ID_-0.528_29.472_2021_28,3.9517987,3.755304674027696,0.1964940259723038,0.0469441420177048,0.1027099186456799,-0.0077481528382206,0.5859671831130981
ID_-0.528_29.472_2021_29,3.8421042,3.7133440906889263,0.1287601093110737,0.1341574775537816,0.1964940259723038,0.1027099186456799,0.060307759791612625
ID_-0.528_29.472_2021_30,3.932843,4.114566269081728,-0.1817232690817274,0.1366589186038227,0.1287601093110737,0.1964940259723038,0.02016381174325943
ID_-0.528_29.472_2021_31,4.242746,3.863995144242361,0.3787508557576395,-0.0396451881261212,-0.1817232690817274,0.1287601093110737,0.1989663541316986
ID_-0.528_29.472_2021_32,4.1555853,4.258859488775647,-0.1032741887756465,0.1153214629507825,0.3787508557576395,-0.1817232690817274,0.4196947515010834
ID_-0.528_29.472_2021_33,4.145157,3.920911548032032,0.2242454519679686,0.0927726641206614,-0.1032741887756465,0.3787508557576395,0.6219828128814697
ID_-0.528_29.472_2021_34,4.1971345,4.202173278290401,-0.0050387782904008,0.0699071991656872,0.2242454519679686,-0.1032741887756465,0.6890283823013306
ID_-0.528_29.472_2021_35,4.2012496,4.08858903455026,0.1126605654497394,0.08216830077598,-0.0050387782904008,0.2242454519679686,1.245245337486267
ID_-0.528_29.472_2021_36,4.430612,4.942424680931099,-0.511812680931099,0.0527977145252104,0.1126605654497394,-0.0050387782904008,1.020546793937683
ID_-0.528_29.472_2021_37,4.552311,5.133210041282566,-0.5808990412825654,-0.2059851812160822,-0.511812680931099,0.1126605654497394,0.24178703129291534
ID_-0.528_29.472_2021_38,4.567295,4.775086623483873,-0.2077916234838737,-0.4751610476736335,-0.5808990412825654,-0.511812680931099,-0.021208681166172028
ID_-0.528_29.472_2021_39,4.4347153,5.195299285206899,-0.7605839852068996,-0.3200782066968436,-0.2077916234838737,-0.5808990412825654,0.09324046224355698
ID_-0.528_29.472_2021_40,4.4491944,5.184501225993082,-0.7353068259930824,-0.4476852222337997,-0.7605839852068996,-0.2077916234838737,0.38005194067955017
ID_-0.528_29.472_2021_41,4.4154677,5.200194217011409,-0.7847265170114088,-0.6439982661473382,-0.7353068259930824,-0.7605839852068996,0.659723699092865
ID_-0.528_29.472_2021_42,4.437061,5.3053269025526575,-0.8682659025526576,-0.6584546812007861,-0.7847265170114088,-0.7353068259930824,0.7399191856384277
ID_-0.528_29.472_2021_43,4.542092,6.312128912073478,-1.7700369120734774,-0.7176623305769989,-0.8682659025526576,-0.7847265170114088,0.9430381655693054
ID_-0.528_29.472_2021_44,4.601799,5.276490609587614,-0.6746916095876143,-1.1870125267789564,-1.7700369120734774,-0.8682659025526576,0.6550031900405884
ID_-0.528_29.472_2021_45,4.6109285,4.635644073067772,-0.0247155730677715,-0.9954660889642484,-0.6746916095876143,-1.7700369120734774,1.324072241783142
ID_-0.528_29.472_2021_46,4.6076536,5.303728345007076,-0.6960747450070759,-0.2665818831638668,-0.0247155730677715,-0.6746916095876143,0.9318007230758667
ID_-0.528_29.472_2021_47,4.6329803,5.314291206071221,-0.6813109060712215,-0.3472844266509235,-0.6960747450070759,-0.0247155730677715,0.6147947907447815
ID_-0.528_29.472_2021_48,4.770357,5.209022986890907,-0.4386659868909071,-0.5934408189245062,-0.6813109060712215,-0.6960747450070759,0.28126171231269836
ID_-0.528_29.472_2021_49,4.71828,5.280490619918861,-0.5622106199188606,-0.4700609122640195,-0.4386659868909071,-0.6813109060712215,0.18896286189556122
ID_-0.528_29.472_2021_50,4.683615,4.641730994199245,0.041884005800755,-0.4384869328107302,-0.5622106199188606,-0.4386659868909071,0.21647146344184875
ID_-0.528_29.472_2021_51,4.450044,3.3491437808195723,1.1009002191804278,-0.1918038808786223,0.041884005800755,-0.5622106199188606,1.2605834007263184
ID_-0.528_29.472_2021_52,4.318747,3.6925073313707135,0.6262396686292857,0.5503136262458683,1.1009002191804278,0.041884005800755,1.1097615957260132
ID_-0.547_29.653_2021_17,0.54224026,0.6909874978127583,-0.1487472378127582,-0.1823478604378059,-0.4688620664067593,-0.1326017576207453,-0.32505500316619873
ID_-0.547_29.653_2021_18,0.5819081,0.7450545876815525,-0.1631464876815525,-0.1476461229326955,-0.1487472378127582,-0.4688620664067593,-0.48171430826187134
ID_-0.547_29.653_2021_19,0.57598,0.8454885058837793,-0.2695085058837793,-0.0850383570775865,-0.1631464876815525,-0.1487472378127582,-0.5561276078224182
ID_-0.547_29.653_2021_20,0.59172064,0.8822701372632793,-0.2905494972632793,-0.1231048612938423,-0.2695085058837793,-0.1631464876815525,-0.47556161880493164
ID_-0.547_29.653_2021_21,0.59454054,0.7253083965535737,-0.1307678565535737,-0.1524142231604577,-0.2905494972632793,-0.2695085058837793,-0.356475830078125
ID_-0.547_29.653_2021_22,0.64044905,0.7087577984756852,-0.0683087484756852,-0.1042071453428394,-0.1307678565535737,-0.2905494972632793,-0.4711809456348419
ID_-0.547_29.653_2021_23,0.6485794,0.8077179310513811,-0.1591385310513811,-0.0500148442472625,-0.0683087484756852,-0.1307678565535737,-0.4767562448978424
ID_-0.547_29.653_2021_24,0.65812427,0.654213089687778,0.0039111803122219,-0.0667941065191513,-0.1591385310513811,-0.0683087484756852,-0.43195635080337524
ID_-0.547_29.653_2021_25,0.64693964,0.8579498361091761,-0.211010196109176,-0.0321938070061739,0.0039111803122219,-0.1591385310513811,-0.45906054973602295
ID_-0.547_29.653_2021_26,0.63974786,0.5748977442036899,0.06485011579631,-0.0686864446499534,-0.211010196109176,0.0039111803122219,-0.41937270760536194
ID_-0.547_29.653_2021_27,0.63790256,0.1636583247198663,0.4742442352801336,-0.0230333944594412,0.06485011579631,-0.211010196109176,-0.43047308921813965
ID_-0.547_29.653_2021_28,0.61583227,0.3253115378882699,0.29052073211173,0.1698661011817204,0.4742442352801336,0.06485011579631,-0.3192993700504303
ID_-0.547_29.653_2021_29,0.6270231,0.2058127691579809,0.4212103308420191,0.1954804384468736,0.29052073211173,0.4742442352801336,-0.3084944784641266
ID_-0.547_29.653_2021_30,0.61050636,0.5135247682475951,0.0969815917524049,0.1998764022272975,0.4212103308420191,0.29052073211173,-0.3736393451690674
ID_-0.547_29.653_2021_31,0.6950198,0.523856233299165,0.171163566700835,0.1205681242804623,0.0969815917524049,0.4212103308420191,-0.25416406989097595
ID_-0.547_29.653_2021_32,0.672869,0.4896867801099915,0.1831822198900085,0.0767879678392035,0.171163566700835,0.0969815917524049,-0.2147059440612793
ID_-0.547_29.653_2021_33,0.67126006,0.4784059967019193,0.1928540632980807,0.0963546909409704,0.1831822198900085,0.171163566700835,-0.09967958927154541
ID_-0.547_29.653_2021_34,0.657959,0.7279966179951045,-0.0700376179951045,0.1020693977925566,0.1928540632980807,0.1831822198900085,-0.18468861281871796
ID_-0.547_29.653_2021_35,0.66681886,0.5600273570143186,0.1067915029856814,0.01750458000497,-0.0700376179951045,0.1928540632980807,0.1401008665561676
ID_-0.547_29.653_2021_36,0.68421936,1.2222940005519896,-0.5380746405519895,0.0204427561756505,0.1067915029856814,-0.0700376179951045,0.14353047311306
ID_-0.547_29.653_2021_37,0.6937393,1.391458612939622,-0.6977193129396221,-0.1547798143845417,-0.5380746405519895,0.1067915029856814,0.3651989996433258
ID_-0.547_29.653_2021_38,0.6734191,0.930115936282592,-0.2566968362825921,-0.343046336162533,-0.6977193129396221,-0.5380746405519895,-0.4569407105445862
ID_-0.547_29.653_2021_39,0.64237034,1.404454542296027,-0.762084202296027,-0.2313568178963671,-0.2566968362825921,-0.6977193129396221,-0.5042352676391602
ID_-0.547_29.653_2021_40,0.61889565,1.315727311698753,-0.6968316616987529,-0.3050480002659627,-0.762084202296027,-0.2566968362825921,-0.4675368368625641
ID_-0.547_29.653_2021_41,0.62947446,1.378657491465295,-0.749183031465295,-0.3898847716576839,-0.6968316616987529,-0.762084202296027,-0.34335023164749146
ID_-0.547_29.653_2021_42,0.63468456,1.448040559933989,-0.813355999933989,-0.3934010448253803,-0.749183031465295,-0.6968316616987529,-0.4768661856651306
ID_-0.547_29.653_2021_43,0.6392885,1.533027958037979,-0.893739458037979,-0.4255549542862175,-0.813355999933989,-0.749183031465295,-0.4954628348350525
ID_-0.547_29.653_2021_44,0.6252988,1.4468126238185175,-0.8215138238185177,-0.4655360211808096,-0.893739458037979,-0.813355999933989,-0.4721038043498993
ID_-0.547_29.653_2021_45,0.6366474,1.171434930811051,-0.534787530811051,-0.4586564146645587,-0.8215138238185177,-0.893739458037979,-0.39944833517074585
ID_-0.547_29.653_2021_46,0.6345614,1.181992594864378,-0.5474311948643779,-0.3490092371547516,-0.534787530811051,-0.8215138238185177,-0.4460720121860504
ID_-0.547_29.653_2021_47,0.6562257,1.3831209090153411,-0.7268952090153413,-0.2928479924826431,-0.5474311948643779,-0.534787530811051,-0.41762056946754456
ID_-0.547_29.653_2021_48,0.63959867,1.4791060640276894,-0.8395073940276894,-0.3546258204727519,-0.7268952090153413,-0.5474311948643779,-2.568833112716675
ID_-0.547_29.653_2021_49,0.6333557,1.4252192158388073,-0.7918635158388073,-0.4294802629336616,-0.8395073940276894,-0.7268952090153413,-0.2067061960697174
ID_-0.547_29.653_2021_50,0.61826855,1.2102365210838764,-0.5919679710838763,-0.4374790008957958,-0.7918635158388073,-0.8395073940276894,-0.2646024227142334
ID_-0.547_29.653_2021_51,0.6091281,0.8002290799006401,-0.1911009799006401,-0.3616068521757782,-0.5919679710838763,-0.7918635158388073,-0.6700443625450134
ID_-0.547_29.653_2021_52,0.57529217,0.2858007097636811,0.2894914602363189,-0.18749902189318,-0.1911009799006401,-0.5919679710838763,-0.5587786436080933
ID_-0.569_30.031_2021_17,123.11452,124.02421885491368,-0.9096988549136852,0.5900042103197559,1.687292576389197,1.5774838628767611,3.681882619857788
ID_-0.569_30.031_2021_18,128.12161,119.62164408487342,8.49996591512658,-0.5460065135728834,-0.9096988549136852,1.687292576389197,3.0637922286987305
ID_-0.569_30.031_2021_19,120.802666,112.74248662560514,8.060179374394863,3.767588256283014,8.49996591512658,-0.9096988549136852,0.5671911835670471
ID_-0.569_30.031_2021_20,121.88592,113.85693398396435,8.028986016035645,2.7318408491086155,8.060179374394863,8.49996591512658,-3.0640475749969482
ID_-0.569_30.031_2021_21,122.99033,113.16744973415268,9.822880265847315,2.7578095523411887,8.028986016035645,8.060179374394863,-0.09467291086912155
ID_-0.569_30.031_2021_22,119.75377,114.11371576238896,5.640054237611054,3.538508234215336,9.822880265847315,8.028986016035645,3.3358423709869385
ID_-0.569_30.031_2021_23,117.14909,112.11740516985414,5.031684830145863,1.5635821257906604,5.640054237611054,9.822880265847315,0.4827173054218292
ID_-0.569_30.031_2021_24,117.07072,112.27967262809626,4.79104737190373,1.675412148371898,5.031684830145863,5.640054237611054,-3.1004648208618164
ID_-0.569_30.031_2021_25,116.109825,115.3460470746216,0.763777925378406,1.625698000710475,4.79104737190373,5.031684830145863,-0.09784453362226486
ID_-0.569_30.031_2021_26,114.36686,110.63497404733012,3.73188595266987,-0.0990609251145093,0.763777925378406,4.79104737190373,3.3810808658599854
ID_-0.569_30.031_2021_27,110.89604,112.83010072548952,-1.9340607254895303,1.5496890581189315,3.73188595266987,0.763777925378406,0.4880838096141815
ID_-0.569_30.031_2021_28,108.7214,111.78299487145811,-3.0615948714581265,-1.173822645792298,-1.9340607254895303,3.73188595266987,-3.1092774868011475
ID_-0.569_30.031_2021_29,107.7306,109.43680601962234,-1.7062060196223428,-1.1539287480161964,-3.0615948714581265,-1.9340607254895303,-0.10088326781988144
ID_-0.569_30.031_2021_30,108.066605,110.35409135563626,-2.287486355636261,-0.4649243638456379,-1.7062060196223428,-3.0615948714581265,3.3843724727630615
ID_-0.569_30.031_2021_31,120.79888,113.26204749443674,7.536832505563254,-0.8387099495498082,-2.287486355636261,-1.7062060196223428,0.48339512944221497
ID_-0.569_30.031_2021_32,117.65928,114.15221295375352,3.507067046246476,3.473671777863605,7.536832505563254,-2.287486355636261,-3.107646942138672
ID_-0.569_30.031_2021_33,118.02089,115.53118691911595,2.489703080884041,0.8439415984484618,3.507067046246476,7.536832505563254,-0.10104653239250183
ID_-0.569_30.031_2021_34,119.1111,114.5411842602434,4.569915739756581,0.7646711192476346,2.489703080884041,3.507067046246476,3.3877298831939697
ID_-0.569_30.031_2021_35,120.241875,115.31673475150411,4.925140248495879,1.758091394888683,4.569915739756581,2.489703080884041,0.48755696415901184
ID_-0.569_30.031_2021_36,127.23051,119.03818272175054,8.19232727824945,1.7253149407080368,4.925140248495879,4.569915739756581,-3.10825514793396
ID_-0.569_30.031_2021_37,130.5621,117.73206720420234,12.83003279579765,3.110184122543892,8.19232727824945,4.925140248495879,-0.10172957181930542
ID_-0.569_30.031_2021_38,133.16748,124.7145008097921,8.452979190207913,4.827849243654744,12.83003279579765,8.19232727824945,3.392530918121338
ID_-0.569_30.031_2021_39,123.10628,133.58716594183605,-10.48088594183605,2.513309019770144,8.452979190207913,12.83003279579765,0.4893949329853058
ID_-0.569_30.031_2021_40,123.76277,132.87296087629764,-9.110190876297636,-5.304015139213133,-10.48088594183605,8.452979190207913,-3.107426166534424
ID_-0.569_30.031_2021_41,128.29604,132.3583074591292,-4.0622674591292025,-3.009266161074836,-9.110190876297636,-10.48088594183605,-0.09740754961967468
ID_-0.569_30.031_2021_42,132.2495,131.19088658289928,1.0586134171007302,-0.943400245597587,-4.0622674591292025,-9.110190876297636,3.3850128650665283
ID_-0.569_30.031_2021_43,133.92606,126.46283214770403,7.463227852295958,0.8238671615859846,1.0586134171007302,-4.0622674591292025,0.4865880012512207
ID_-0.569_30.031_2021_44,122.31718,121.5762703225034,0.7409096774966031,3.141255826229054,7.463227852295958,1.0586134171007302,-3.109574794769287
ID_-0.569_30.031_2021_45,125.74623,120.31999234650804,5.426237653491967,-0.3489540490422992,0.7409096774966031,7.463227852295958,-0.09766577184200287
ID_-0.569_30.031_2021_46,125.857475,121.1385039373254,4.718971062674584,2.2864748540130333,5.426237653491967,0.7409096774966031,3.3855156898498535
ID_-0.569_30.031_2021_47,131.87827,120.76341435773718,11.11485564226281,1.5590100779937448,4.718971062674584,5.426237653491967,0.4871187210083008
ID_-0.569_30.031_2021_48,116.86594,121.1481455007649,-4.282205500764903,4.396013124198751,11.11485564226281,4.718971062674584,-3.1110987663269043
ID_-0.569_30.031_2021_49,116.53773,114.5561573816006,1.9815726183993831,-2.855094659519928,-4.282205500764903,11.11485564226281,-0.10123434662818909
ID_-0.569_30.031_2021_50,116.17604,113.72250607203205,2.4535339279679533,1.2438472659637203,1.9815726183993831,-4.282205500764903,3.386409282684326
ID_-0.569_30.031_2021_51,115.05384,115.2326708305183,-0.1788308305183079,0.8859847272369514,2.4535339279679533,1.9815726183993831,0.4871046245098114
ID_-0.569_30.031_2021_52,110.3309,114.7689499777102,-4.438049977710207,-0.2978884604967983,-0.1788308305183079,2.4535339279679533,-3.109323740005493
ID_-0.598_29.102_2021_17,0.08328582,0.6930356217756137,-0.6097498017756138,-0.6758608531698435,-0.7163357544164985,-0.7236196533981737,-0.7719692587852478
ID_-0.598_29.102_2021_18,0.08931254,0.7137161068974277,-0.6244035668974277,-0.5995209904345793,-0.6097498017756138,-0.7163357544164985,-0.7563237547874451
ID_-0.598_29.102_2021_19,0.08832832,0.7253290619847854,-0.6370007419847854,-0.5840549653575727,-0.6244035668974277,-0.6097498017756138,-0.8332762718200684
ID_-0.598_29.102_2021_20,0.09070341,0.7298172531551137,-0.6391138431551137,-0.596405724130604,-0.6370007419847854,-0.6244035668974277,-0.7819257974624634
ID_-0.598_29.102_2021_21,0.09113068,0.7166982114167908,-0.6255675314167908,-0.6009241132944366,-0.6391138431551137,-0.6370007419847854,-0.8784258961677551
ID_-0.598_29.102_2021_22,0.0979741,0.6943867996865939,-0.5964126996865939,-0.5919551513034866,-0.6255675314167908,-0.6391138431551137,-0.6919119358062744
ID_-0.598_29.102_2021_23,0.09919674,0.6292404057631129,-0.5300436657631129,-0.5682856100911181,-0.5964126996865939,-0.6255675314167908,-0.7562196850776672
ID_-0.598_29.102_2021_24,0.100647695,0.6369589884969432,-0.5363112934969432,-0.5148094588951713,-0.5300436657631129,-0.5964126996865939,-0.8063709139823914
ID_-0.598_29.102_2021_25,0.09895184,0.8174602459602159,-0.7185084059602159,-0.5031799160955626,-0.5363112934969432,-0.5300436657631129,-0.8110072016716003
ID_-0.598_29.102_2021_26,0.097845644,0.4764070409948642,-0.3785613969948642,-0.6321825296967035,-0.7185084059602159,-0.5363112934969432,-0.8127164244651794
ID_-0.598_29.102_2021_27,0.09756728,0.0873447952306398,0.0102224847693601,-0.4382740090860442,-0.3785613969948642,-0.7185084059602159,-0.780924379825592
ID_-0.598_29.102_2021_28,0.09420107,0.0632675562739264,0.0309335137260735,-0.0841960348660996,0.0102224847693601,-0.3785613969948642,-0.8401458859443665
ID_-0.598_29.102_2021_29,0.09590167,0.1884781434695718,-0.0925764734695718,0.0241120931436328,0.0309335137260735,0.0102224847693601,-0.8820003867149353
ID_-0.598_29.102_2021_30,0.093387924,0.4514703075230868,-0.3580823835230868,-0.0573148146121338,-0.0925764734695718,0.0309335137260735,-0.7659808993339539
ID_-0.598_29.102_2021_31,0.106362686,0.2465375692181628,-0.1401748832181628,-0.2729030105236991,-0.3580823835230868,-0.0925764734695718,-0.7853775024414062
ID_-0.598_29.102_2021_32,0.10297455,0.3809833940690619,-0.2780088440690619,-0.1844930447520245,-0.1401748832181628,-0.3580823835230868,-0.8390225768089294
ID_-0.598_29.102_2021_33,0.102739014,0.4094936647902911,-0.3067546507902911,-0.2283583083730436,-0.2780088440690619,-0.1401748832181628,-0.8818631768226624
ID_-0.598_29.102_2021_34,0.10073186,0.9065520243868472,-0.8058201643868472,-0.2817329806603643,-0.3067546507902911,-0.2780088440690619,-0.7654761075973511
ID_-0.598_29.102_2021_35,0.10209135,0.542004422271011,-0.4399130722710109,-0.6378844942696283,-0.8058201643868472,-0.3067546507902911,-0.7861831188201904
ID_-0.598_29.102_2021_36,0.10478926,1.2019786313853535,-1.0971893713853536,-0.502272933751042,-0.4399130722710109,-0.8058201643868472,-0.8405779600143433
ID_-0.598_29.102_2021_37,0.1062605,0.7942519681776361,-0.6879914681776361,-0.8738984394647427,-1.0971893713853536,-0.4399130722710109,-0.8817239999771118
ID_-0.598_29.102_2021_38,0.10322314,0.9231752347594064,-0.8199520947594064,-0.7461718578628819,-0.6879914681776361,-1.0971893713853536,-0.7659397125244141
ID_-0.598_29.102_2021_39,0.09836671,1.3277930480136144,-1.2294263380136143,-0.7397678275593682,-0.8199520947594064,-0.6879914681776361,-0.785984218120575
ID_-0.598_29.102_2021_40,0.09482031,0.7965913900234153,-0.7017710800234153,-1.0581352905201324,-1.2294263380136143,-0.8199520947594064,-0.8408601880073547
ID_-0.598_29.102_2021_41,0.0965037,1.417469809628889,-1.3209661096288887,-0.7877235309212338,-0.7017710800234153,-1.2294263380136143,-0.8819644451141357
ID_-0.598_29.102_2021_42,0.097353205,0.778281313693613,-0.680928108693613,-1.0936713501538713,-1.3209661096288887,-0.7017710800234153,-0.7658848166465759
ID_-0.598_29.102_2021_43,0.09805609,1.365396525346914,-1.267340435346914,-0.7952280027047649,-0.680928108693613,-1.3209661096288887,-0.7856987714767456
ID_-0.598_29.102_2021_44,0.09569818,1.2751703345729346,-1.1794721545729343,-1.051117909643297,-1.267340435346914,-0.680928108693613,-0.8405682444572449
ID_-0.598_29.102_2021_45,0.09747045,1.0786190266174565,-0.9811485766174564,-1.1311379024421004,-1.1794721545729343,-1.267340435346914,-0.8817641735076904
ID_-0.598_29.102_2021_46,0.09715725,1.2745798956375491,-1.1774226456375492,-0.971160274210172,-0.9811485766174564,-1.1794721545729343,-0.765838086605072
ID_-0.598_29.102_2021_47,0.100530155,1.2989757519627927,-1.1984455969627927,-1.060644003563508,-1.1774226456375492,-0.9811485766174564,-0.7860693335533142
ID_-0.598_29.102_2021_48,0.097722866,1.2072926236862898,-1.1095697576862895,-1.1227166444596122,-1.1984455969627927,-1.1774226456375492,-0.8403722047805786
ID_-0.598_29.102_2021_49,0.096783586,1.2018637354637791,-1.1050801494637794,-1.0655998262604844,-1.1095697576862895,-1.1984455969627927,-0.8823100924491882
