ID_LAT_LON_YEAR_WEEK,Location,WeekCount,date,emission,CommonTrend,Trend,emission_02,Seasonality,emission_03,emission_03_lag_1,Cycles
ID_-0.528_29.472_2021_44,-0.52829.472,150,2021-11-05,4.601799,46.35360630257544,4.490998172768217,0.11080082723178286,0.1817225685257993,-0.07092174129401643,-0.11592027433463789,-0.08948095029490788
ID_-0.528_29.472_2021_45,-0.52829.472,151,2021-11-12,4.6109285,46.45546711905536,4.506436647414216,0.10449185258578364,0.17919701283323802,-0.07470516024745438,-0.07092174129401643,-0.05474577112574968
ID_-0.528_29.472_2021_46,-0.52829.472,152,2021-11-19,4.6076536,46.55908699773248,4.522093620466181,0.08555997953381933,0.17511828426377588,-0.08955830472995654,-0.07470516024745438,-0.05766626044705759
ID_-0.528_29.472_2021_47,-0.52829.472,153,2021-11-26,4.6329803,46.66446593860678,4.53796909192411,0.09501120807589025,0.1698728053429675,-0.07486159726707725,-0.08955830472995654,-0.06913167053852357
ID_-0.528_29.472_2021_48,-0.52829.472,154,2021-12-03,4.770357,46.771603941678286,4.554063061788003,0.21629393821199638,0.1637475512577769,0.05254638695421948,-0.07486159726707725,-0.057787017003729874
ID_-0.528_29.472_2021_49,-0.52829.472,155,2021-12-10,4.71828,46.880501006946986,4.570375530057861,0.14790446994213902,0.15691322183781437,-0.009008751895675349,0.05254638695421948,0.04056150372500063
ID_-0.528_29.472_2021_50,-0.52829.472,156,2021-12-17,4.683615,46.99115713441288,4.5869064967336834,0.09670850326631619,0.14941655799810952,-0.052708054731793325,-0.009008751895675349,-0.0069540180544173415
ID_-0.528_29.472_2021_51,-0.52829.472,157,2021-12-24,4.450044,47.10357232407597,4.603655961815471,-0.15361196181547054,0.14118221509496054,-0.2947941769104311,-0.052708054731793325,-0.040686297998068104
ID_-0.528_29.472_2021_52,-0.52829.472,158,2021-12-31,4.318747,47.21774657593625,4.620623925303222,-0.30187692530322163,0.13202401856624713,-0.43390094386946876,-0.2947941769104311,-0.22755694155106457
ID_-0.547_29.653_2021_16,-0.54729.653,122,2021-04-23,0.60106367,44.215682693199014,0.6005799362205341,0.00048373377946597795,-0.04719348721127492,0.0476772209907409,0.056184954243992974,0.039889327384851715
ID_-0.547_29.653_2021_17,-0.54729.653,123,2021-04-30,0.54224026,44.268289768157466,0.6016833094415439,-0.05944304944154388,-0.04530375163491035,-0.014139297806633533,0.0476772209907409,0.033849138127631746
ID_-0.547_29.653_2021_18,-0.54729.653,124,2021-05-07,0.5819081,44.32265590531311,0.6028050983034058,-0.020896998303405745,-0.04265467737180732,0.021757679068401578,-0.014139297806633533,-0.010038400614360591
ID_-0.547_29.653_2021_19,-0.54729.653,125,2021-05-14,0.57598,44.378781104665954,0.6039453028061195,-0.02796530280611942,-0.03916109455829451,0.01119579175217509,0.021757679068401578,0.015447181459381495
ID_-0.547_29.653_2021_20,-0.54729.653,126,2021-05-21,0.59172064,44.43666536621599,0.6051039229496851,-0.01338328294968505,-0.03476923581010465,0.021385952860419603,0.01119579175217509,0.007948615577681676
ID_-0.547_29.653_2021_21,-0.54729.653,127,2021-05-28,0.59454054,44.49630868996322,0.6062809587341026,-0.011740418734102587,-0.029463697211809116,0.01772327847770653,0.021385952860419603,0.01518326901863571
ID_-0.547_29.653_2021_22,-0.54729.653,128,2021-06-04,0.64044905,44.557711075907655,0.607476410159372,0.032972639840627926,-0.02327237850978417,0.056245018350412096,0.01772327847770653,0.012582899942571687
ID_-0.547_29.653_2021_23,-0.54729.653,129,2021-06-11,0.6485794,44.620872524049275,0.6086902772254934,0.039889122774506625,-0.01626905823292095,0.056158181007427574,0.056245018350412096,0.03993197077287738
ID_-0.547_29.653_2021_24,-0.54729.653,130,2021-06-18,0.65812427,44.68579303438809,0.6099225599324667,0.048201710067533265,-0.00857339416668354,0.056775104234216806,0.056158181007427574,0.039870319335225626
ID_-0.547_29.653_2021_25,-0.54729.653,131,2021-06-25,0.64693964,44.7524726069241,0.6111732582802919,0.03576638171970814,-0.0003482873016695387,0.03611466902137768,0.056775104234216806,0.04030831297419608
ID_-0.547_29.653_2021_26,-0.54729.653,132,2021-07-02,0.63974786,44.82091124165731,0.612442372268969,0.02730548773103092,0.008205300453027529,0.01910018727800339,0.03611466902137768,0.025640135786767458
ID_-0.547_29.653_2021_27,-0.54729.653,133,2021-07-09,0.63790256,44.89110893858771,0.6137299018984981,0.02417265810150193,0.016855836650759005,0.007316821450742927,0.01910018727800339,0.013560456419268419
ID_-0.547_29.653_2021_28,-0.54729.653,134,2021-07-16,0.61583227,44.963065697715315,0.615035847168879,0.0007964228311209132,0.025350643665215115,-0.0245542208340942,0.007316821450742927,0.005194684060749144
ID_-0.547_29.653_2021_29,-0.54729.653,135,2021-07-23,0.6270231,45.036781519040105,0.6163602080801118,0.010662891919888229,0.03342677162997973,-0.0227638797100915,-0.0245542208340942,-0.017432627056661678
ID_-0.547_29.653_2021_30,-0.54729.653,136,2021-07-30,0.61050636,45.112256402562096,0.6177029846321966,-0.007196624632196613,0.040822744625618294,-0.04801936925781491,-0.0227638797100915,-0.01616154827432837
ID_-0.547_29.653_2021_31,-0.54729.653,137,2021-08-06,0.6950198,45.18949034828128,0.6190641768251333,0.0759556231748667,0.04729055125289961,0.028665071921967093,-0.04801936925781491,-0.034092051278013714
ID_-0.547_29.653_2021_32,-0.54729.653,138,2021-08-13,0.672869,45.26848335619766,0.6204437846589219,0.052425215341078135,0.052607231825505085,-0.00018201648442695006,0.028665071921967093,0.020351185718513173
ID_-0.547_29.653_2021_33,-0.54729.653,139,2021-08-20,0.67126006,45.34923542631123,0.6218418081335625,0.04941825186643756,0.05658543229439626,-0.007167180427958705,-0.00018201648442695006,-0.0001292252567336145
ID_-0.547_29.653_2021_34,-0.54729.653,140,2021-08-27,0.657959,45.431746558622,0.6232582472490549,0.034700752750945085,0.0590823487243433,-0.024381595973398215,-0.007167180427958705,-0.005088444235009995
ID_-0.547_29.653_2021_35,-0.54729.653,141,2021-09-03,0.66681886,45.51601675312997,0.6246931020053993,0.04212575799460072,0.06000657266385114,-0.01788081466925042,-0.024381595973398215,-0.017310069520116156
ID_-0.547_29.653_2021_36,-0.54729.653,142,2021-09-10,0.68421936,45.602046009835135,0.6261463724025955,0.058072987597404535,0.059322462176310625,-0.0012494745789060901,-0.01788081466925042,-0.012694745058475272
ID_-0.547_29.653_2021_37,-0.54729.653,143,2021-09-17,0.6937393,45.68983432873748,0.6276180584406437,0.06612124155935628,0.057051799118892736,0.009069442440463545,-0.0012494745789060901,-0.0008870826933593791
ID_-0.547_29.653_2021_38,-0.54729.653,144,2021-09-24,0.6734191,45.77938170983704,0.6291081601195438,0.0443109398804562,0.05327264272057658,-0.008961702840120378,0.009069442440463545,0.006438982883827799
ID_-0.547_29.653_2021_39,-0.54729.653,145,2021-10-01,0.64237034,45.870688153133784,0.6306166774392958,0.011753662560704203,0.04811544408987135,-0.03636178152916714,-0.008961702840120378,-0.0063624915838306805
ID_-0.547_29.653_2021_40,-0.54729.653,146,2021-10-08,0.61889565,45.963753658627724,0.6321436103998997,-0.013247960399899728,0.04175663714999821,-0.055004597549897935,-0.03636178152916714,-0.025815576914320917
ID_-0.547_29.653_2021_41,-0.54729.653,147,2021-10-15,0.62947446,46.058578226318865,0.6336889590013557,-0.0042144990013557315,0.034410060042485646,-0.03862455904384138,-0.055004597549897935,-0.03905131594148221
ID_-0.547_29.653_2021_42,-0.54729.653,148,2021-10-22,0.63468456,46.155161856207194,0.6352527232436634,-0.0005681632436634887,0.026316679357665823,-0.026884842601329312,-0.03862455904384138,-0.02742206879985221
ID_-0.547_29.653_2021_43,-0.54729.653,149,2021-10-29,0.6392885,46.253504548292725,0.6368349031268231,0.002453596873176922,0.017733180906389756,-0.015279584033212834,-0.026884842601329312,-0.01908728595839857
ID_-0.547_29.653_2021_44,-0.54729.653,150,2021-11-05,0.6252988,46.35360630257544,0.6384354986508347,-0.013136698650834666,0.008920049958812704,-0.02205674860964737,-0.015279584033212834,-0.010847963445130752
ID_-0.547_29.653_2021_45,-0.54729.653,151,2021-11-12,0.6366474,46.45546711905536,0.6400545098156982,-0.0034071098156982504,0.00012978761230176135,-0.003536897428000012,-0.02205674860964737,-0.01565951024031783
ID_-0.547_29.653_2021_46,-0.54729.653,152,2021-11-19,0.6345614,46.55908699773248,0.6416919366214137,-0.007130536621413608,-0.00840410307682837,0.0012735664554147617,-0.003536897428000012,-0.002511071893365768
ID_-0.547_29.653_2021_47,-0.54729.653,153,2021-11-26,0.6562257,46.66446593860678,0.643347779067981,0.012877920932019005,-0.01647677652616004,0.029354697458179046,0.0012735664554147617,0.0009041870723216983
ID_-0.547_29.653_2021_48,-0.54729.653,154,2021-12-03,0.63959867,46.771603941678286,0.6450220371554003,-0.0054233671554002605,-0.023919846956966632,0.018496479801566372,0.029354697458179046,0.020840795421983808
ID_-0.547_29.653_2021_49,-0.54729.653,155,2021-12-10,0.6333557,46.880501006946986,0.6467147108836715,-0.01335901088367153,-0.030606941204415462,0.017247930320743933,0.018496479801566372,0.013131845494932683
ID_-0.547_29.653_2021_50,-0.54729.653,156,2021-12-17,0.61826855,46.99115713441288,0.6484258002527946,-0.030157250252794587,-0.03645674167512354,0.006299491422328954,0.017247930320743933,0.01224541958844478
ID_-0.547_29.653_2021_51,-0.54729.653,157,2021-12-24,0.6091281,47.10357232407597,0.6501553052627695,-0.041027205262769595,-0.04143340537059942,0.00040620010782982385,0.006299491422328954,0.004472415775442422
ID_-0.547_29.653_2021_52,-0.54729.653,158,2021-12-31,0.57529217,47.21774657593625,0.6519032259135966,-0.07661105591359663,-0.04554439684431055,-0.031066659069286073,0.00040620010782982385,0.0002883876885370653
ID_-0.569_30.031_2021_16,-0.56930.031,122,2021-04-23,128.99937,44.215682693199014,116.61303212716408,12.386337872835924,1.3794685486124876,11.006869324223436,15.640912538261501,8.447158793813612
ID_-0.569_30.031_2021_17,-0.56930.031,123,2021-04-30,123.11452,44.268289768157466,116.77514947796425,6.33937052203575,0.8717241795641905,5.46764634247156,11.006869324223436,5.944459620052688
ID_-0.569_30.031_2021_18,-0.56930.031,124,2021-05-07,128.12161,44.32265590531311,116.94054080846898,11.181069191531023,0.07259175216492661,11.108477439366096,5.46764634247156,2.9529016782293884
ID_-0.569_30.031_2021_19,-0.56930.031,125,2021-05-14,120.802666,44.378781104665954,117.10920611867827,3.693459881321729,-0.9591236337548054,4.652583515076534,11.108477439366096,5.99933492743968
ID_-0.569_30.031_2021_20,-0.56930.031,126,2021-05-21,121.88592,44.43666536621599,117.28114540859211,4.604774591407889,-2.148680011627938,6.753454603035827,4.652583515076534,2.5127121999557795
ID_-0.569_30.031_2021_21,-0.56930.031,127,2021-05-28,122.99033,44.49630868996322,117.45635867821053,5.5339713217894655,-3.4099579403600546,8.94392926214952,6.753454603035827,3.6473257745737624
ID_-0.569_30.031_2021_22,-0.56930.031,128,2021-06-04,119.75377,44.557711075907655,117.6348459275335,2.1189240724664984,-4.650710206228382,6.76963427869488,8.94392926214952,4.830331384642519
ID_-0.569_30.031_2021_23,-0.56930.031,129,2021-06-11,117.14909,44.620872524049275,117.81660715656103,-0.6675171565610327,-5.778194457446958,5.110677300885925,6.76963427869488,3.6560639021727814
ID_-0.569_30.031_2021_24,-0.56930.031,130,2021-06-18,117.07072,44.68579303438809,118.00164236529312,-0.930922365293128,-6.704858843985957,5.773936478692829,5.110677300885925,2.7601140661656443
ID_-0.569_30.031_2021_25,-0.56930.031,131,2021-06-25,116.109825,44.7524726069241,118.18995155372978,-2.0801265537297837,-7.353747317871004,5.273620764141221,5.773936478692829,3.1183192273212805
ID_-0.569_30.031_2021_26,-0.56930.031,132,2021-07-02,114.36686,44.82091124165731,118.38153472187099,-4.014674721870989,-7.6633071675044,3.648632445633411,5.273620764141221,2.848114641909827
ID_-0.569_30.031_2021_27,-0.56930.031,133,2021-07-09,110.89604,44.89110893858771,118.57639186971676,-7.680351869716759,-7.591315697605232,-0.08903617211152692,3.648632445633411,1.9705101970956782
ID_-0.569_30.031_2021_28,-0.56930.031,134,2021-07-16,108.7214,44.963065697715315,118.77452299726711,-10.05312299726711,-7.11769374250847,-2.93542925475864,-0.08903617211152692,-0.04808560129593204
ID_-0.569_30.031_2021_29,-0.56930.031,135,2021-07-23,107.7306,45.036781519040105,118.975928104522,-11.245328104522002,-6.246037981927677,-4.999290122594325,-2.93542925475864,-1.5853318648956707
ID_-0.569_30.031_2021_30,-0.56930.031,136,2021-07-30,108.066605,45.112256402562096,119.18060719148146,-11.114002191481461,-5.0037781002794155,-6.110224091202046,-4.999290122594325,-2.6999573981756986
ID_-0.569_30.031_2021_31,-0.56930.031,137,2021-08-06,120.79888,45.18949034828128,119.38856025814547,1.4103197418545221,-3.4409444116618886,4.851264153516411,-6.110224091202046,-3.2999374581188015
ID_-0.569_30.031_2021_32,-0.56930.031,138,2021-08-13,117.65928,45.26848335619766,119.59978730451405,-1.9405073045140568,-1.6276120613946556,-0.3128952431194012,4.851264153516411,2.620013286005101
ID_-0.569_30.031_2021_33,-0.56930.031,139,2021-08-20,118.02089,45.34923542631123,119.81428833058719,-1.7933983305871948,0.3498353431064179,-2.143233673693613,-0.3128952431194012,-0.16898475699502108
ID_-0.569_30.031_2021_34,-0.56930.031,140,2021-08-27,119.1111,45.431746558622,120.0320633363649,-0.9209633363649061,2.3934112636950187,-3.314374600059925,-2.143233673693613,-1.1574922581819356
ID_-0.569_30.031_2021_35,-0.56930.031,141,2021-09-03,120.241875,45.51601675312997,120.25311232184715,-0.011237321847161752,4.398933114377465,-4.410170436224627,-3.314374600059925,-1.789988178784392
ID_-0.569_30.031_2021_36,-0.56930.031,142,2021-09-10,127.23051,45.602046009835135,120.47743528703397,6.753074712966026,6.261821701667652,0.4912530112983733,-4.410170436224627,-2.3817926154526288
ID_-0.569_30.031_2021_37,-0.56930.031,143,2021-09-17,130.5621,45.68983432873748,120.70503223192536,9.857067768074629,7.882961239314624,1.9741065287600046,0.4912530112983733,0.26531010797645654
ID_-0.569_30.031_2021_38,-0.56930.031,144,2021-09-24,133.16748,45.77938170983704,120.93590315652129,12.23157684347872,9.174283907082494,3.0572929363962267,1.9741065287600046,1.066152072876014
